mode,agent,pursuer,dynamic,visibility_radius,size,density,n_runs,win_rate,avg_steps,std_steps,avg_time_ms,std_time_ms,avg_nodes_expanded,avg_cells_explored,avg_wall_shifts,avg_phase_switch_step
partial,exploration,random,True,2,13,0.25,2,0.5,51,11.3137,0.4898,0.0898,,0.7515,8.5,43
partial,exploration,random,True,4,11,0.15,2,1,42,4.2426,0.6333,0.0995,,1.0,6.5,39
partial,exploration,random,True,4,11,0.25,2,1,30,15.5563,0.312,0.129,,0.7975,5,17
partial,exploration,random,True,4,13,0.15,2,1,37,16.9706,0.5107,0.2745,,0.8639,6,35
partial,exploration,random,True,4,13,0.25,2,0,35.5,14.8492,0.4477,0.1302,,0.8579,5.5,
partial,exploration,random,True,6,11,0.15,2,1,30,7.0711,0.5032,0.2032,,0.9793,5,24
partial,exploration,random,True,6,11,0.25,2,1,29,14.1421,0.4066,0.1213,,0.9297,4.5,15
partial,exploration,random,True,6,13,0.15,2,1,33,0.0,0.5518,0.0244,,0.9497,5,29
partial,exploration,random,True,6,13,0.25,2,1,28,7.0711,0.3874,0.1602,,0.9171,4.5,24
partial,online_astar,astar,False,2,11,0.15,2,0.5,14,9.8995,2.4466,0.4151,,0.3843,0,
partial,online_astar,astar,False,2,11,0.25,2,0,4.5,0.7071,1.5691,0.2526,,0.1943,0,
partial,online_astar,astar,False,2,13,0.15,2,0,7,1.4142,2.9645,0.6329,,0.2041,0,
partial,online_astar,astar,False,2,13,0.25,2,1,28,1.4142,4.571,0.1836,,0.5651,0,
partial,online_astar,astar,False,4,11,0.15,2,0.5,13,8.4853,2.0276,0.0887,,0.5991,0,
partial,online_astar,astar,False,4,11,0.25,2,0,4.5,0.7071,1.3954,0.0261,,0.3595,0,
partial,online_astar,astar,False,4,13,0.15,2,0,7,1.4142,3.0394,0.3003,,0.355,0,
partial,online_astar,astar,False,4,13,0.25,2,1,26,1.4142,4.0565,0.4173,,0.7426,0,
partial,online_astar,astar,False,6,11,0.15,2,0.5,13,8.4853,2.0383,0.4028,,0.7686,0,
partial,online_astar,astar,False,6,11,0.25,2,0,4.5,0.7071,1.4118,0.1058,,0.5496,0,
partial,online_astar,astar,False,6,13,0.15,2,0,7,1.4142,2.6429,0.0422,,0.5266,0,
partial,online_astar,astar,False,6,13,0.25,2,0.5,16,12.7279,3.0142,0.7995,,0.6923,0,
partial,online_astar,astar,True,2,11,0.15,2,0.5,14,9.8995,2.0646,0.3964,,0.3843,2,
partial,online_astar,astar,True,2,11,0.25,2,0,4.5,0.7071,1.5078,0.1504,,0.1943,0.5,
partial,online_astar,astar,True,2,13,0.15,2,0,6.5,0.7071,2.8866,0.1105,,0.1953,1,
partial,online_astar,astar,True,2,13,0.25,2,0.5,21,8.4853,4.4653,0.0745,,0.4586,3,
partial,online_astar,astar,True,4,11,0.15,2,0.5,13,8.4853,2.1444,0.2238,,0.5991,2,
partial,online_astar,astar,True,4,11,0.25,2,0,4.5,0.7071,1.4605,0.0269,,0.3595,0.5,
partial,online_astar,astar,True,4,13,0.15,2,0,6.5,0.7071,3.2318,0.37,,0.3372,1,
partial,online_astar,astar,True,4,13,0.25,2,1,24,1.4142,4.4675,1.1662,,0.7308,4,
partial,online_astar,astar,True,6,11,0.15,2,0.5,13,8.4853,1.9693,0.3012,,0.7686,2,
partial,online_astar,astar,True,6,11,0.25,2,0,4.5,0.7071,1.4361,0.0683,,0.5496,0.5,
partial,online_astar,astar,True,6,13,0.15,2,0,6.5,0.7071,3.4615,0.5415,,0.503,1,
partial,online_astar,astar,True,6,13,0.25,2,1,24,1.4142,3.0514,0.2413,,0.855,4,
partial,online_astar,beam,False,2,11,0.15,2,0.5,14,9.8995,2.2147,0.1243,,0.3843,0,
partial,online_astar,beam,False,2,11,0.25,2,0,4.5,0.7071,1.5085,0.0616,,0.1943,0,
partial,online_astar,beam,False,2,13,0.15,2,0,7,1.4142,3.0992,0.6596,,0.2041,0,
partial,online_astar,beam,False,2,13,0.25,2,1,28,1.4142,4.8612,0.3974,,0.5651,0,
partial,online_astar,beam,False,4,11,0.15,2,0.5,13,8.4853,2.085,0.1005,,0.5991,0,
partial,online_astar,beam,False,4,11,0.25,2,0,4.5,0.7071,1.4293,0.0854,,0.3595,0,
partial,online_astar,beam,False,4,13,0.15,2,0,7,1.4142,2.9529,0.0004,,0.355,0,
partial,online_astar,beam,False,4,13,0.25,2,1,26,1.4142,3.8968,0.1285,,0.7426,0,
partial,online_astar,beam,False,6,11,0.15,2,0.5,13,8.4853,2.0308,0.2164,,0.7686,0,
partial,online_astar,beam,False,6,11,0.25,2,0,4.5,0.7071,1.5389,0.0338,,0.5496,0,
partial,online_astar,beam,False,6,13,0.15,2,0,7,1.4142,2.69,0.2976,,0.5266,0,
partial,online_astar,beam,False,6,13,0.25,2,0.5,16,12.7279,2.761,0.7575,,0.6923,0,
partial,online_astar,beam,True,2,11,0.15,2,0.5,14,9.8995,2.2206,0.3532,,0.3843,2,
partial,online_astar,beam,True,2,11,0.25,2,0,4.5,0.7071,1.7433,0.4641,,0.1943,0.5,
partial,online_astar,beam,True,2,13,0.15,2,0,6.5,0.7071,3.0889,0.1485,,0.1953,1,
partial,online_astar,beam,True,2,13,0.25,2,1,27,0.0,5.5019,0.7232,,0.5474,4,
partial,online_astar,beam,True,4,11,0.15,2,0.5,13,8.4853,2.1608,0.1889,,0.5991,2,
partial,online_astar,beam,True,4,11,0.25,2,0,4.5,0.7071,1.4341,0.0122,,0.3595,0.5,
partial,online_astar,beam,True,4,13,0.15,2,0,6.5,0.7071,2.7992,0.0691,,0.3372,1,
partial,online_astar,beam,True,4,13,0.25,2,1,24,1.4142,3.3982,0.1125,,0.7308,4,
partial,online_astar,beam,True,6,11,0.15,2,0.5,13,8.4853,1.9818,0.1979,,0.7686,2,
partial,online_astar,beam,True,6,11,0.25,2,0,4.5,0.7071,1.755,0.2732,,0.5496,0.5,
partial,online_astar,beam,True,6,13,0.15,2,0,6.5,0.7071,2.3502,0.1056,,0.503,1,
partial,online_astar,beam,True,6,13,0.25,2,1,24,1.4142,3.2403,0.1266,,0.855,4,
partial,online_astar,greedy,False,2,11,0.15,2,0.5,15.5,7.7782,2.3402,0.1451,,0.4297,0,
partial,online_astar,greedy,False,2,11,0.25,2,0,4.5,0.7071,1.5155,0.1525,,0.1943,0,
partial,online_astar,greedy,False,2,13,0.15,2,0,7,1.4142,2.8147,0.3427,,0.2041,0,
partial,online_astar,greedy,False,2,13,0.25,2,0.5,23,5.6569,5.2636,0.3056,,0.497,0,
partial,online_astar,greedy,False,4,11,0.15,2,0.5,14.5,6.364,2.2568,0.2502,,0.6529,0,
partial,online_astar,greedy,False,4,11,0.25,2,0,4.5,0.7071,1.6533,0.0601,,0.3595,0,
partial,online_astar,greedy,False,4,13,0.15,2,0,7,1.4142,2.7564,0.4589,,0.355,0,
partial,online_astar,greedy,False,4,13,0.25,2,0.5,21,5.6569,4.2158,0.7331,,0.6686,0,
partial,online_astar,greedy,False,6,11,0.15,2,0.5,14.5,6.364,2.2562,0.1705,,0.8224,0,
partial,online_astar,greedy,False,6,11,0.25,2,0,4.5,0.7071,1.5225,0.0216,,0.5496,0,
partial,online_astar,greedy,False,6,13,0.15,2,0,7,1.4142,3.0111,0.1913,,0.5266,0,
partial,online_astar,greedy,False,6,13,0.25,2,0,11.5,6.364,2.6921,0.6946,,0.6331,0,
partial,online_astar,greedy,True,2,11,0.15,2,0.5,15.5,7.7782,2.6711,0.4569,,0.4297,2,
partial,online_astar,greedy,True,2,11,0.25,2,0,4.5,0.7071,1.6717,0.3521,,0.1943,0.5,
partial,online_astar,greedy,True,2,13,0.15,2,0,6.5,0.7071,3.3459,0.0891,,0.1953,1,
partial,online_astar,greedy,True,2,13,0.25,2,0.5,21.5,7.7782,4.4278,0.0136,,0.4645,3,
partial,online_astar,greedy,True,4,11,0.15,2,0.5,14.5,6.364,2.1381,0.1206,,0.6529,2,
partial,online_astar,greedy,True,4,11,0.25,2,0,4.5,0.7071,1.5854,0.2043,,0.3595,0.5,
partial,online_astar,greedy,True,4,13,0.15,2,0,6.5,0.7071,2.5547,0.1829,,0.3372,1,
partial,online_astar,greedy,True,4,13,0.25,2,0.5,18.5,9.1924,3.6226,0.5959,,0.6508,3,
partial,online_astar,greedy,True,6,11,0.15,2,0.5,14.5,6.364,2.3557,0.4258,,0.8224,2,
partial,online_astar,greedy,True,6,11,0.25,2,0,4.5,0.7071,1.4856,0.1271,,0.5496,0.5,
partial,online_astar,greedy,True,6,13,0.15,2,0,6.5,0.7071,2.4459,0.2419,,0.503,1,
partial,online_astar,greedy,True,6,13,0.25,2,0.5,18.5,9.1924,2.8765,0.228,,0.7958,3,
partial,online_astar,random,False,2,11,0.15,2,0.5,15,8.4853,2.3611,0.01,,0.4133,0,
partial,online_astar,random,False,2,11,0.25,2,0,7.5,2.1213,2.1523,0.5633,,0.2809,0,
partial,online_astar,random,False,2,13,0.15,2,1,23,0.0,4.1119,0.1644,,0.4823,0,
partial,online_astar,random,False,2,13,0.25,2,1,28,1.4142,5.066,0.1655,,0.5651,0,
partial,online_astar,random,False,4,11,0.15,2,0.5,14,7.0711,2.3838,0.3515,,0.6405,0,
partial,online_astar,random,False,4,11,0.25,2,0,7.5,2.1213,1.8432,0.2232,,0.4629,0,
partial,online_astar,random,False,4,13,0.15,2,1,23,0.0,4.6839,0.883,,0.6952,0,
partial,online_astar,random,False,4,13,0.25,2,1,26,1.4142,3.7319,0.0903,,0.7426,0,
partial,online_astar,random,False,6,11,0.15,2,0.5,14,7.0711,2.2664,0.0093,,0.8099,0,
partial,online_astar,random,False,6,11,0.25,2,0,7.5,2.1213,2.2775,0.1002,,0.6446,0,
partial,online_astar,random,False,6,13,0.15,2,1,23,0.0,3.6818,0.479,,0.8373,0,
partial,online_astar,random,False,6,13,0.25,2,1,29,5.6569,4.5732,1.6195,,0.8994,0,
partial,online_astar,random,True,2,11,0.15,2,1,22,1.4142,2.5875,0.2858,,0.5496,3.5,
partial,online_astar,random,True,2,11,0.25,2,1,32,18.3848,3.6991,1.2103,,0.6116,5,
partial,online_astar,random,True,2,13,0.15,2,1,23,0.0,3.6811,0.3012,,0.4763,4,
partial,online_astar,random,True,2,13,0.25,2,1,31,8.4853,5.2082,0.7697,,0.6124,5,
partial,online_astar,random,True,4,11,0.15,2,1,21,2.8284,2.1997,0.1456,,0.7644,3.5,
partial,online_astar,random,True,4,11,0.25,2,1,28,12.7279,3.0565,1.0331,,0.7975,4.5,
partial,online_astar,random,True,4,13,0.15,2,1,23,0.0,3.7195,0.0028,,0.6804,4,
partial,online_astar,random,True,4,13,0.25,2,1,23,0.0,3.7185,0.0156,,0.7219,4,
partial,online_astar,random,True,6,11,0.15,2,1,21,2.8284,2.2769,0.215,,0.8967,3.5,
partial,online_astar,random,True,6,11,0.25,2,1,26,9.8995,2.695,0.5862,,0.9215,4,
partial,online_astar,random,True,6,13,0.15,2,1,23,0.0,4.1951,0.5107,,0.8255,4,
partial,online_astar,random,True,6,13,0.25,2,1,23,0.0,3.7133,1.1884,,0.8727,4,
partial,online_lrta,astar,False,2,11,0.15,2,0.5,14.5,9.1924,0.1064,0.0742,,0.3885,0,
partial,online_lrta,astar,False,2,11,0.25,2,0,4.5,0.7071,0.0376,0.0018,,0.1943,0,
partial,online_lrta,astar,False,2,13,0.15,2,0,7.5,2.1213,0.0556,0.0058,,0.1953,0,
partial,online_lrta,astar,False,2,13,0.25,2,0,10.5,0.7071,0.0656,0.0034,,0.213,0,
partial,online_lrta,astar,False,4,11,0.15,2,0.5,14.5,9.1924,0.0756,0.031,,0.5991,0,
partial,online_lrta,astar,False,4,11,0.25,2,0,4.5,0.7071,0.0373,0.0025,,0.3595,0,
partial,online_lrta,astar,False,4,13,0.15,2,0,7.5,2.1213,0.0546,0.0156,,0.3372,0,
partial,online_lrta,astar,False,4,13,0.25,2,0,10.5,0.7071,0.0723,0.0002,,0.3698,0,
partial,online_lrta,astar,False,6,11,0.15,2,0.5,14.5,9.1924,0.083,0.0402,,0.7645,0,
partial,online_lrta,astar,False,6,11,0.25,2,0,4.5,0.7071,0.0359,0.0049,,0.5496,0,
partial,online_lrta,astar,False,6,13,0.15,2,0,7.5,2.1213,0.0519,0.0121,,0.503,0,
partial,online_lrta,astar,False,6,13,0.25,2,0,10.5,0.7071,0.0672,0.0103,,0.5474,0,
partial,online_lrta,astar,True,2,11,0.15,2,0.5,14.5,9.1924,0.0892,0.0348,,0.3885,2,
partial,online_lrta,astar,True,2,11,0.25,2,0,4.5,0.7071,0.0367,0.0038,,0.1943,0.5,
partial,online_lrta,astar,True,2,13,0.15,2,0,6.5,0.7071,0.0488,0.0051,,0.1923,1,
partial,online_lrta,astar,True,2,13,0.25,2,0.5,18.5,12.0208,0.1263,0.0907,,0.3846,2.5,
partial,online_lrta,astar,True,4,11,0.15,2,0.5,14.5,9.1924,0.0828,0.0308,,0.5991,2,
partial,online_lrta,astar,True,4,11,0.25,2,0,4.5,0.7071,0.0412,0.0022,,0.3595,0.5,
partial,online_lrta,astar,True,4,13,0.15,2,0,6.5,0.7071,0.0475,0.0046,,0.3343,1,
partial,online_lrta,astar,True,4,13,0.25,2,0.5,18.5,12.0208,0.1656,0.148,,0.5473,2.5,
partial,online_lrta,astar,True,6,11,0.15,2,0.5,14.5,9.1924,0.0815,0.0356,,0.7645,2,
partial,online_lrta,astar,True,6,11,0.25,2,0,4.5,0.7071,0.0369,0.0049,,0.5496,0.5,
partial,online_lrta,astar,True,6,13,0.15,2,0,6.5,0.7071,0.0478,0.0046,,0.5,1,
partial,online_lrta,astar,True,6,13,0.25,2,0.5,18.5,12.0208,0.113,0.07,,0.6775,2.5,
partial,online_lrta,beam,False,2,11,0.15,2,0.5,14.5,9.1924,0.0819,0.0384,,0.3885,0,
partial,online_lrta,beam,False,2,11,0.25,2,0,4.5,0.7071,0.0387,0.0076,,0.1943,0,
partial,online_lrta,beam,False,2,13,0.15,2,0,7.5,2.1213,0.055,0.0136,,0.1953,0,
partial,online_lrta,beam,False,2,13,0.25,2,0,10.5,0.7071,0.0754,0.0018,,0.213,0,
partial,online_lrta,beam,False,4,11,0.15,2,0.5,14.5,9.1924,0.0814,0.0267,,0.5991,0,
partial,online_lrta,beam,False,4,11,0.25,2,0,4.5,0.7071,0.0374,0.0055,,0.3595,0,
partial,online_lrta,beam,False,4,13,0.15,2,0,7.5,2.1213,0.0558,0.0173,,0.3372,0,
partial,online_lrta,beam,False,4,13,0.25,2,0,10.5,0.7071,0.0746,0.0047,,0.3698,0,
partial,online_lrta,beam,False,6,11,0.15,2,0.5,14.5,9.1924,0.0844,0.0414,,0.7645,0,
partial,online_lrta,beam,False,6,11,0.25,2,0,4.5,0.7071,0.0379,0.0067,,0.5496,0,
partial,online_lrta,beam,False,6,13,0.15,2,0,7.5,2.1213,0.0529,0.0119,,0.503,0,
partial,online_lrta,beam,False,6,13,0.25,2,0,10.5,0.7071,0.0746,0.0043,,0.5474,0,
partial,online_lrta,beam,True,2,11,0.15,2,0.5,14.5,9.1924,0.0882,0.0375,,0.3885,2,
partial,online_lrta,beam,True,2,11,0.25,2,0,4.5,0.7071,0.0378,0.0035,,0.1943,0.5,
partial,online_lrta,beam,True,2,13,0.15,2,0,6.5,0.7071,0.0576,0.0172,,0.1923,1,
partial,online_lrta,beam,True,2,13,0.25,2,0.5,18.5,12.0208,0.1449,0.0691,,0.3846,2.5,
partial,online_lrta,beam,True,4,11,0.15,2,0.5,14.5,9.1924,0.0834,0.0344,,0.5991,2,
partial,online_lrta,beam,True,4,11,0.25,2,0,4.5,0.7071,0.0375,0.0041,,0.3595,0.5,
partial,online_lrta,beam,True,4,13,0.15,2,0,6.5,0.7071,0.0554,0.0148,,0.3343,1,
partial,online_lrta,beam,True,4,13,0.25,2,0.5,18.5,12.0208,0.1127,0.0716,,0.5473,2.5,
partial,online_lrta,beam,True,6,11,0.15,2,0.5,14.5,9.1924,0.086,0.0423,,0.7645,2,
partial,online_lrta,beam,True,6,11,0.25,2,0,4.5,0.7071,0.0377,0.0045,,0.5496,0.5,
partial,online_lrta,beam,True,6,13,0.15,2,0,6.5,0.7071,0.0516,0.0068,,0.5,1,
partial,online_lrta,beam,True,6,13,0.25,2,0.5,18.5,12.0208,0.1492,0.0596,,0.6775,2.5,
partial,online_lrta,greedy,False,2,11,0.15,2,0.5,16.5,6.364,0.0935,0.0405,,0.438,0,
partial,online_lrta,greedy,False,2,11,0.25,2,0,4.5,0.7071,0.0323,0.0031,,0.1943,0,
partial,online_lrta,greedy,False,2,13,0.15,2,0,7.5,2.1213,0.0467,0.0071,,0.1953,0,
partial,online_lrta,greedy,False,2,13,0.25,2,0,20.5,7.7782,0.1156,0.0531,,0.3313,0,
partial,online_lrta,greedy,False,4,11,0.15,2,0.5,16.5,6.364,0.0895,0.017,,0.657,0,
partial,online_lrta,greedy,False,4,11,0.25,2,0,4.5,0.7071,0.0339,0.0054,,0.3595,0,
partial,online_lrta,greedy,False,4,13,0.15,2,0,7.5,2.1213,0.0495,0.0156,,0.3372,0,
partial,online_lrta,greedy,False,4,13,0.25,2,0,20.5,7.7782,0.1108,0.044,,0.5355,0,
partial,online_lrta,greedy,False,6,11,0.15,2,0.5,16.5,6.364,0.1769,0.1257,,0.8224,0,
partial,online_lrta,greedy,False,6,11,0.25,2,0,4.5,0.7071,0.0329,0.0041,,0.5496,0,
partial,online_lrta,greedy,False,6,13,0.15,2,0,7.5,2.1213,0.0506,0.0069,,0.503,0,
partial,online_lrta,greedy,False,6,13,0.25,2,0,20.5,7.7782,0.1016,0.0224,,0.7189,0,
partial,online_lrta,greedy,True,2,11,0.15,2,0.5,16.5,6.364,0.0941,0.028,,0.438,2.5,
partial,online_lrta,greedy,True,2,11,0.25,2,0,4.5,0.7071,0.0343,0.0031,,0.1943,0.5,
partial,online_lrta,greedy,True,2,13,0.15,2,0,6.5,0.7071,0.0448,0.0045,,0.1923,1,
partial,online_lrta,greedy,True,2,13,0.25,2,0.5,22.5,6.364,0.1663,0.0549,,0.4675,3.5,
partial,online_lrta,greedy,True,4,11,0.15,2,0.5,16.5,6.364,0.0895,0.0268,,0.657,2.5,
partial,online_lrta,greedy,True,4,11,0.25,2,0,4.5,0.7071,0.0354,0.0025,,0.3595,0.5,
partial,online_lrta,greedy,True,4,13,0.15,2,0,6.5,0.7071,0.0479,0.0009,,0.3343,1,
partial,online_lrta,greedy,True,4,13,0.25,2,0.5,22.5,6.364,0.1238,0.0301,,0.6627,3.5,
partial,online_lrta,greedy,True,6,11,0.15,2,0.5,16.5,6.364,0.0928,0.0298,,0.8224,2.5,
partial,online_lrta,greedy,True,6,11,0.25,2,0,4.5,0.7071,0.0355,0.0028,,0.5496,0.5,
partial,online_lrta,greedy,True,6,13,0.15,2,0,6.5,0.7071,0.0494,0.0067,,0.5,1,
partial,online_lrta,greedy,True,6,13,0.25,2,0.5,22.5,6.364,0.1547,0.0088,,0.7988,3.5,
partial,online_lrta,random,False,2,11,0.15,2,0.5,16,7.0711,0.0997,0.0387,,0.4215,0,
partial,online_lrta,random,False,2,11,0.25,2,0,7.5,2.1213,0.0474,0.0117,,0.2809,0,
partial,online_lrta,random,False,2,13,0.15,2,1,24,1.4142,0.1211,0.0024,,0.4852,0,
partial,online_lrta,random,False,2,13,0.25,2,0.5,56,21.2132,0.2666,0.1026,,0.5917,0,
partial,online_lrta,random,False,4,11,0.15,2,0.5,16,7.0711,0.0902,0.0151,,0.6446,0,
partial,online_lrta,random,False,4,11,0.25,2,0,7.5,2.1213,0.0488,0.014,,0.4629,0,
partial,online_lrta,random,False,4,13,0.15,2,1,24,1.4142,0.132,0.0221,,0.6952,0,
partial,online_lrta,random,False,4,13,0.25,2,0.5,56,21.2132,0.274,0.0898,,0.7929,0,
partial,online_lrta,random,False,6,11,0.15,2,0.5,16,7.0711,0.114,0.032,,0.8099,0,
partial,online_lrta,random,False,6,11,0.25,2,0,7.5,2.1213,0.05,0.0152,,0.6446,0,
partial,online_lrta,random,False,6,13,0.15,2,1,24,1.4142,0.1268,0.0054,,0.8373,0,
partial,online_lrta,random,False,6,13,0.25,2,0.5,56,21.2132,0.2743,0.1001,,0.926,0,
partial,online_lrta,random,True,2,11,0.15,2,1,22,1.4142,0.126,0.0139,,0.5496,3.5,
partial,online_lrta,random,True,2,11,0.25,2,1,33,19.799,0.1669,0.0794,,0.6075,5.5,
partial,online_lrta,random,True,2,13,0.15,2,1,23,0.0,0.1242,0.0015,,0.4734,4,
partial,online_lrta,random,True,2,13,0.25,2,1,37,8.4853,0.2485,0.1098,,0.6065,6,
partial,online_lrta,random,True,4,11,0.15,2,1,22,1.4142,0.1346,0.0096,,0.7644,3.5,
partial,online_lrta,random,True,4,11,0.25,2,1,33,19.799,0.1849,0.115,,0.7975,5.5,
partial,online_lrta,random,True,4,13,0.15,2,1,23,0.0,0.1451,0.0095,,0.6775,4,
partial,online_lrta,random,True,4,13,0.25,2,1,37,8.4853,0.1949,0.0422,,0.8106,6,
partial,online_lrta,random,True,6,11,0.15,2,1,22,1.4142,0.1608,0.0502,,0.8967,3.5,
partial,online_lrta,random,True,6,11,0.25,2,1,33,19.799,0.1675,0.0873,,0.9215,5.5,
partial,online_lrta,random,True,6,13,0.15,2,1,23,0.0,0.1455,0.0166,,0.8225,4,
partial,online_lrta,random,True,6,13,0.25,2,1,37,8.4853,0.2532,0.1278,,0.9349,6,
