mode,agent,pursuer,dynamic,visibility_radius,size,density,n_runs,win_rate,avg_steps,std_steps,avg_time_ms,std_time_ms,avg_nodes_expanded,avg_cells_explored,avg_wall_shifts,avg_phase_switch_step
partial,exploration,random,True,2,13,0.25,2,0.5,51,11.3137,0.6397,0.0735,,0.7515,8.5,43
partial,exploration,random,True,4,11,0.15,2,1,42,4.2426,0.5829,0.0109,,1.0,6.5,39
partial,exploration,random,True,4,11,0.25,2,1,30,15.5563,0.3921,0.1877,,0.7975,5,17
partial,exploration,random,True,4,13,0.15,2,1,37,16.9706,0.599,0.3387,,0.8639,6,35
partial,exploration,random,True,4,13,0.25,2,0,35.5,14.8492,0.4747,0.1828,,0.8579,5.5,
partial,exploration,random,True,6,11,0.15,2,1,30,7.0711,0.5279,0.2577,,0.9793,5,24
partial,exploration,random,True,6,11,0.25,2,1,29,14.1421,0.3965,0.1452,,0.9297,4.5,15
partial,exploration,random,True,6,13,0.15,2,1,33,0.0,0.5948,0.0419,,0.9497,5,29
partial,exploration,random,True,6,13,0.25,2,1,28,7.0711,0.3856,0.1582,,0.9171,4.5,24
partial,online_astar,astar,False,2,11,0.15,2,0.5,14,9.8995,2.4122,0.0378,,0.3843,0,
partial,online_astar,astar,False,2,11,0.25,2,0,4.5,0.7071,1.5103,0.143,,0.1943,0,
partial,online_astar,astar,False,2,13,0.15,2,0,7,1.4142,3.7567,1.157,,0.2041,0,
partial,online_astar,astar,False,2,13,0.25,2,1,28,1.4142,4.7141,0.046,,0.5651,0,
partial,online_astar,astar,False,4,11,0.15,2,0.5,13,8.4853,2.0722,0.0811,,0.5991,0,
partial,online_astar,astar,False,4,11,0.25,2,0,4.5,0.7071,1.5827,0.1377,,0.3595,0,
partial,online_astar,astar,False,4,13,0.15,2,0,7,1.4142,3.2618,0.2723,,0.355,0,
partial,online_astar,astar,False,4,13,0.25,2,1,26,1.4142,3.675,0.0573,,0.7426,0,
partial,online_astar,astar,False,6,11,0.15,2,0.5,13,8.4853,2.6686,1.114,,0.7686,0,
partial,online_astar,astar,False,6,11,0.25,2,0,4.5,0.7071,1.5711,0.0473,,0.5496,0,
partial,online_astar,astar,False,6,13,0.15,2,0,7,1.4142,2.8834,0.2143,,0.5266,0,
partial,online_astar,astar,False,6,13,0.25,2,0.5,16,12.7279,2.7039,0.6693,,0.6923,0,
partial,online_astar,astar,True,2,11,0.15,2,0.5,14,9.8995,2.1601,0.0747,,0.3843,2,
partial,online_astar,astar,True,2,11,0.25,2,0,4.5,0.7071,1.7741,0.4195,,0.1943,0.5,
partial,online_astar,astar,True,2,13,0.15,2,0,6.5,0.7071,3.0416,0.3817,,0.1953,1,
partial,online_astar,astar,True,2,13,0.25,2,0.5,21,8.4853,4.9423,0.6206,,0.4586,3,
partial,online_astar,astar,True,4,11,0.15,2,0.5,13,8.4853,2.1151,0.3833,,0.5991,2,
partial,online_astar,astar,True,4,11,0.25,2,0,4.5,0.7071,1.4579,0.0263,,0.3595,0.5,
partial,online_astar,astar,True,4,13,0.15,2,0,6.5,0.7071,2.9785,0.2762,,0.3372,1,
partial,online_astar,astar,True,4,13,0.25,2,1,24,1.4142,3.7753,0.0853,,0.7308,4,
partial,online_astar,astar,True,6,11,0.15,2,0.5,13,8.4853,2.0217,0.3587,,0.7686,2,
partial,online_astar,astar,True,6,11,0.25,2,0,4.5,0.7071,1.7159,0.0883,,0.5496,0.5,
partial,online_astar,astar,True,6,13,0.15,2,0,6.5,0.7071,2.7326,0.3492,,0.503,1,
partial,online_astar,astar,True,6,13,0.25,2,1,24,1.4142,3.1978,0.2901,,0.855,4,
partial,online_astar,beam,False,2,11,0.15,2,0.5,14,9.8995,2.3066,0.2304,,0.3843,0,
partial,online_astar,beam,False,2,11,0.25,2,0,4.5,0.7071,1.6116,0.2069,,0.1943,0,
partial,online_astar,beam,False,2,13,0.15,2,0,7,1.4142,3.1958,0.2996,,0.2041,0,
partial,online_astar,beam,False,2,13,0.25,2,1,28,1.4142,5.0868,0.0645,,0.5651,0,
partial,online_astar,beam,False,4,11,0.15,2,0.5,13,8.4853,2.1275,0.0097,,0.5991,0,
partial,online_astar,beam,False,4,11,0.25,2,0,4.5,0.7071,1.5891,0.1541,,0.3595,0,
partial,online_astar,beam,False,4,13,0.15,2,0,7,1.4142,2.865,0.1515,,0.355,0,
partial,online_astar,beam,False,4,13,0.25,2,1,26,1.4142,4.1086,0.3111,,0.7426,0,
partial,online_astar,beam,False,6,11,0.15,2,0.5,13,8.4853,2.0365,0.2077,,0.7686,0,
partial,online_astar,beam,False,6,11,0.25,2,0,4.5,0.7071,1.6554,0.2755,,0.5496,0,
partial,online_astar,beam,False,6,13,0.15,2,0,7,1.4142,3.2321,0.2569,,0.5266,0,
partial,online_astar,beam,False,6,13,0.25,2,0.5,16,12.7279,2.9253,0.9572,,0.6923,0,
partial,online_astar,beam,True,2,11,0.15,2,0.5,14,9.8995,2.5729,0.0409,,0.3843,2,
partial,online_astar,beam,True,2,11,0.25,2,0,4.5,0.7071,1.943,0.1918,,0.1943,0.5,
partial,online_astar,beam,True,2,13,0.15,2,0,6.5,0.7071,3.1591,0.4653,,0.1953,1,
partial,online_astar,beam,True,2,13,0.25,2,1,27,0.0,4.737,0.8025,,0.5474,4,
partial,online_astar,beam,True,4,11,0.15,2,0.5,13,8.4853,2.1064,0.1031,,0.5991,2,
partial,online_astar,beam,True,4,11,0.25,2,0,4.5,0.7071,1.4602,0.0404,,0.3595,0.5,
partial,online_astar,beam,True,4,13,0.15,2,0,6.5,0.7071,2.852,0.1172,,0.3372,1,
partial,online_astar,beam,True,4,13,0.25,2,1,24,1.4142,3.7888,0.2626,,0.7308,4,
partial,online_astar,beam,True,6,11,0.15,2,0.5,13,8.4853,1.9576,0.3903,,0.7686,2,
partial,online_astar,beam,True,6,11,0.25,2,0,4.5,0.7071,1.4346,0.0827,,0.5496,0.5,
partial,online_astar,beam,True,6,13,0.15,2,0,6.5,0.7071,2.669,0.2525,,0.503,1,
partial,online_astar,beam,True,6,13,0.25,2,1,24,1.4142,3.1446,0.2662,,0.855,4,
partial,online_astar,greedy,False,2,11,0.15,2,0.5,15.5,7.7782,2.8482,0.6551,,0.4297,0,
partial,online_astar,greedy,False,2,11,0.25,2,0,4.5,0.7071,1.6366,0.262,,0.1943,0,
partial,online_astar,greedy,False,2,13,0.15,2,0,7,1.4142,3.1155,0.3665,,0.2041,0,
partial,online_astar,greedy,False,2,13,0.25,2,0.5,23,5.6569,4.5198,0.0497,,0.497,0,
partial,online_astar,greedy,False,4,11,0.15,2,0.5,14.5,6.364,2.866,0.7608,,0.6529,0,
partial,online_astar,greedy,False,4,11,0.25,2,0,4.5,0.7071,1.8506,0.4796,,0.3595,0,
partial,online_astar,greedy,False,4,13,0.15,2,0,7,1.4142,3.0654,0.3523,,0.355,0,
partial,online_astar,greedy,False,4,13,0.25,2,0.5,21,5.6569,3.8438,0.0857,,0.6686,0,
partial,online_astar,greedy,False,6,11,0.15,2,0.5,14.5,6.364,2.1265,0.082,,0.8224,0,
partial,online_astar,greedy,False,6,11,0.25,2,0,4.5,0.7071,1.5025,0.1931,,0.5496,0,
partial,online_astar,greedy,False,6,13,0.15,2,0,7,1.4142,3.2874,0.9402,,0.5266,0,
partial,online_astar,greedy,False,6,13,0.25,2,0,11.5,6.364,2.7287,0.4035,,0.6331,0,
partial,online_astar,greedy,True,2,11,0.15,2,0.5,15.5,7.7782,2.4656,0.0778,,0.4297,2,
partial,online_astar,greedy,True,2,11,0.25,2,0,4.5,0.7071,1.9964,0.7589,,0.1943,0.5,
partial,online_astar,greedy,True,2,13,0.15,2,0,6.5,0.7071,3.2517,0.4037,,0.1953,1,
partial,online_astar,greedy,True,2,13,0.25,2,0.5,21.5,7.7782,4.915,0.1671,,0.4645,3,
partial,online_astar,greedy,True,4,11,0.15,2,0.5,14.5,6.364,2.1456,0.0641,,0.6529,2,
partial,online_astar,greedy,True,4,11,0.25,2,0,4.5,0.7071,1.4851,0.0006,,0.3595,0.5,
partial,online_astar,greedy,True,4,13,0.15,2,0,6.5,0.7071,2.9016,0.1287,,0.3372,1,
partial,online_astar,greedy,True,4,13,0.25,2,0.5,18.5,9.1924,3.6808,0.3582,,0.6508,3,
partial,online_astar,greedy,True,6,11,0.15,2,0.5,14.5,6.364,2.0042,0.1474,,0.8224,2,
partial,online_astar,greedy,True,6,11,0.25,2,0,4.5,0.7071,1.4499,0.0506,,0.5496,0.5,
partial,online_astar,greedy,True,6,13,0.15,2,0,6.5,0.7071,2.4606,0.1196,,0.503,1,
partial,online_astar,greedy,True,6,13,0.25,2,0.5,18.5,9.1924,3.5937,0.1061,,0.7958,3,
partial,online_astar,random,False,2,11,0.15,2,0.5,15,8.4853,2.4176,0.0045,,0.4133,0,
partial,online_astar,random,False,2,11,0.25,2,0,7.5,2.1213,2.1002,0.34,,0.2809,0,
partial,online_astar,random,False,2,13,0.15,2,1,23,0.0,4.6068,1.2729,,0.4823,0,
partial,online_astar,random,False,2,13,0.25,2,1,28,1.4142,4.694,0.2336,,0.5651,0,
partial,online_astar,random,False,4,11,0.15,2,0.5,14,7.0711,2.482,0.2715,,0.6405,0,
partial,online_astar,random,False,4,11,0.25,2,0,7.5,2.1213,1.8917,0.2881,,0.4629,0,
partial,online_astar,random,False,4,13,0.15,2,1,23,0.0,4.0959,0.2914,,0.6952,0,
partial,online_astar,random,False,4,13,0.25,2,1,26,1.4142,3.7259,0.1316,,0.7426,0,
partial,online_astar,random,False,6,11,0.15,2,0.5,14,7.0711,2.1093,0.0398,,0.8099,0,
partial,online_astar,random,False,6,11,0.25,2,0,7.5,2.1213,1.7948,0.3603,,0.6446,0,
partial,online_astar,random,False,6,13,0.15,2,1,23,0.0,3.9328,0.1121,,0.8373,0,
partial,online_astar,random,False,6,13,0.25,2,1,29,5.6569,4.0811,1.3654,,0.8994,0,
partial,online_astar,random,True,2,11,0.15,2,1,22,1.4142,2.5357,0.1472,,0.5496,3.5,
partial,online_astar,random,True,2,11,0.25,2,1,32,18.3848,3.4202,1.3883,,0.6116,5,
partial,online_astar,random,True,2,13,0.15,2,1,23,0.0,4.193,0.2578,,0.4763,4,
partial,online_astar,random,True,2,13,0.25,2,1,31,8.4853,5.2395,1.1082,,0.6124,5,
partial,online_astar,random,True,4,11,0.15,2,1,21,2.8284,2.689,0.8063,,0.7644,3.5,
partial,online_astar,random,True,4,11,0.25,2,1,28,12.7279,3.6213,0.5448,,0.7975,4.5,
partial,online_astar,random,True,4,13,0.15,2,1,23,0.0,4.0223,0.2897,,0.6804,4,
partial,online_astar,random,True,4,13,0.25,2,1,23,0.0,3.533,0.0582,,0.7219,4,
partial,online_astar,random,True,6,11,0.15,2,1,21,2.8284,2.7922,0.4025,,0.8967,3.5,
partial,online_astar,random,True,6,11,0.25,2,1,26,9.8995,2.641,0.8083,,0.9215,4,
partial,online_astar,random,True,6,13,0.15,2,1,23,0.0,3.5756,0.5667,,0.8255,4,
partial,online_astar,random,True,6,13,0.25,2,1,23,0.0,3.1587,0.0523,,0.8727,4,
partial,online_lrta,astar,False,2,11,0.15,2,0.5,14.5,9.1924,0.0789,0.0235,,0.3885,0,
partial,online_lrta,astar,False,2,11,0.25,2,0,4.5,0.7071,0.0377,0.0056,,0.1943,0,
partial,online_lrta,astar,False,2,13,0.15,2,0,7.5,2.1213,0.0569,0.01,,0.1953,0,
partial,online_lrta,astar,False,2,13,0.25,2,0,10.5,0.7071,0.0799,0.0117,,0.213,0,
partial,online_lrta,astar,False,4,11,0.15,2,0.5,14.5,9.1924,0.0866,0.0346,,0.5991,0,
partial,online_lrta,astar,False,4,11,0.25,2,0,4.5,0.7071,0.0382,0.003,,0.3595,0,
partial,online_lrta,astar,False,4,13,0.15,2,0,7.5,2.1213,0.0612,0.0105,,0.3372,0,
partial,online_lrta,astar,False,4,13,0.25,2,0,10.5,0.7071,0.0731,0.0097,,0.3698,0,
partial,online_lrta,astar,False,6,11,0.15,2,0.5,14.5,9.1924,0.0791,0.0192,,0.7645,0,
partial,online_lrta,astar,False,6,11,0.25,2,0,4.5,0.7071,0.0432,0.0028,,0.5496,0,
partial,online_lrta,astar,False,6,13,0.15,2,0,7.5,2.1213,0.0597,0.0161,,0.503,0,
partial,online_lrta,astar,False,6,13,0.25,2,0,10.5,0.7071,0.078,0.0066,,0.5474,0,
partial,online_lrta,astar,True,2,11,0.15,2,0.5,14.5,9.1924,0.0838,0.0286,,0.3885,2,
partial,online_lrta,astar,True,2,11,0.25,2,0,4.5,0.7071,0.0389,0.0076,,0.1943,0.5,
partial,online_lrta,astar,True,2,13,0.15,2,0,6.5,0.7071,0.0557,0.0035,,0.1923,1,
partial,online_lrta,astar,True,2,13,0.25,2,0.5,18.5,12.0208,0.1101,0.0704,,0.3846,2.5,
partial,online_lrta,astar,True,4,11,0.15,2,0.5,14.5,9.1924,0.0793,0.0395,,0.5991,2,
partial,online_lrta,astar,True,4,11,0.25,2,0,4.5,0.7071,0.0464,0.0169,,0.3595,0.5,
partial,online_lrta,astar,True,4,13,0.15,2,0,6.5,0.7071,0.0548,0.0053,,0.3343,1,
partial,online_lrta,astar,True,4,13,0.25,2,0.5,18.5,12.0208,0.1116,0.0706,,0.5473,2.5,
partial,online_lrta,astar,True,6,11,0.15,2,0.5,14.5,9.1924,0.0882,0.037,,0.7645,2,
partial,online_lrta,astar,True,6,11,0.25,2,0,4.5,0.7071,0.0396,0.0079,,0.5496,0.5,
partial,online_lrta,astar,True,6,13,0.15,2,0,6.5,0.7071,0.053,0.0089,,0.5,1,
partial,online_lrta,astar,True,6,13,0.25,2,0.5,18.5,12.0208,0.1206,0.0902,,0.6775,2.5,
partial,online_lrta,beam,False,2,11,0.15,2,0.5,14.5,9.1924,0.0801,0.0234,,0.3885,0,
partial,online_lrta,beam,False,2,11,0.25,2,0,4.5,0.7071,0.0382,0.0047,,0.1943,0,
partial,online_lrta,beam,False,2,13,0.15,2,0,7.5,2.1213,0.0597,0.0104,,0.1953,0,
partial,online_lrta,beam,False,2,13,0.25,2,0,10.5,0.7071,0.0667,0.0024,,0.213,0,
partial,online_lrta,beam,False,4,11,0.15,2,0.5,14.5,9.1924,0.0815,0.0259,,0.5991,0,
partial,online_lrta,beam,False,4,11,0.25,2,0,4.5,0.7071,0.0384,0.0052,,0.3595,0,
partial,online_lrta,beam,False,4,13,0.15,2,0,7.5,2.1213,0.0685,0.0057,,0.3372,0,
partial,online_lrta,beam,False,4,13,0.25,2,0,10.5,0.7071,0.0736,0.0103,,0.3698,0,
partial,online_lrta,beam,False,6,11,0.15,2,0.5,14.5,9.1924,0.0829,0.0254,,0.7645,0,
partial,online_lrta,beam,False,6,11,0.25,2,0,4.5,0.7071,0.04,0.0034,,0.5496,0,
partial,online_lrta,beam,False,6,13,0.15,2,0,7.5,2.1213,0.0645,0.0192,,0.503,0,
partial,online_lrta,beam,False,6,13,0.25,2,0,10.5,0.7071,0.0699,0.008,,0.5474,0,
partial,online_lrta,beam,True,2,11,0.15,2,0.5,14.5,9.1924,0.0851,0.0216,,0.3885,2,
partial,online_lrta,beam,True,2,11,0.25,2,0,4.5,0.7071,0.0379,0.0057,,0.1943,0.5,
partial,online_lrta,beam,True,2,13,0.15,2,0,6.5,0.7071,0.0573,0.0027,,0.1923,1,
partial,online_lrta,beam,True,2,13,0.25,2,0.5,18.5,12.0208,0.11,0.0715,,0.3846,2.5,
partial,online_lrta,beam,True,4,11,0.15,2,0.5,14.5,9.1924,0.081,0.0402,,0.5991,2,
partial,online_lrta,beam,True,4,11,0.25,2,0,4.5,0.7071,0.0403,0.0086,,0.3595,0.5,
partial,online_lrta,beam,True,4,13,0.15,2,0,6.5,0.7071,0.0562,0.006,,0.3343,1,
partial,online_lrta,beam,True,4,13,0.25,2,0.5,18.5,12.0208,0.1137,0.0684,,0.5473,2.5,
partial,online_lrta,beam,True,6,11,0.15,2,0.5,14.5,9.1924,0.0934,0.038,,0.7645,2,
partial,online_lrta,beam,True,6,11,0.25,2,0,4.5,0.7071,0.0401,0.0082,,0.5496,0.5,
partial,online_lrta,beam,True,6,13,0.15,2,0,6.5,0.7071,0.0538,0.0086,,0.5,1,
partial,online_lrta,beam,True,6,13,0.25,2,0.5,18.5,12.0208,0.1537,0.1354,,0.6775,2.5,
partial,online_lrta,greedy,False,2,11,0.15,2,0.5,16.5,6.364,0.0865,0.0165,,0.438,0,
partial,online_lrta,greedy,False,2,11,0.25,2,0,4.5,0.7071,0.0352,0.0064,,0.1943,0,
partial,online_lrta,greedy,False,2,13,0.15,2,0,7.5,2.1213,0.0503,0.0102,,0.1953,0,
partial,online_lrta,greedy,False,2,13,0.25,2,0,20.5,7.7782,0.1062,0.0445,,0.3313,0,
partial,online_lrta,greedy,False,4,11,0.15,2,0.5,16.5,6.364,0.0906,0.0196,,0.657,0,
partial,online_lrta,greedy,False,4,11,0.25,2,0,4.5,0.7071,0.0345,0.0047,,0.3595,0,
partial,online_lrta,greedy,False,4,13,0.15,2,0,7.5,2.1213,0.0538,0.013,,0.3372,0,
partial,online_lrta,greedy,False,4,13,0.25,2,0,20.5,7.7782,0.1041,0.0373,,0.5355,0,
partial,online_lrta,greedy,False,6,11,0.15,2,0.5,16.5,6.364,0.0924,0.0207,,0.8224,0,
partial,online_lrta,greedy,False,6,11,0.25,2,0,4.5,0.7071,0.0364,0.0021,,0.5496,0,
partial,online_lrta,greedy,False,6,13,0.15,2,0,7.5,2.1213,0.0584,0.0115,,0.503,0,
partial,online_lrta,greedy,False,6,13,0.25,2,0,20.5,7.7782,0.1043,0.0272,,0.7189,0,
partial,online_lrta,greedy,True,2,11,0.15,2,0.5,16.5,6.364,0.1038,0.0062,,0.438,2.5,
partial,online_lrta,greedy,True,2,11,0.25,2,0,4.5,0.7071,0.0353,0.0052,,0.1943,0.5,
partial,online_lrta,greedy,True,2,13,0.15,2,0,6.5,0.7071,0.0551,0.004,,0.1923,1,
partial,online_lrta,greedy,True,2,13,0.25,2,0.5,22.5,6.364,0.122,0.0392,,0.4675,3.5,
partial,online_lrta,greedy,True,4,11,0.15,2,0.5,16.5,6.364,0.0992,0.0406,,0.657,2.5,
partial,online_lrta,greedy,True,4,11,0.25,2,0,4.5,0.7071,0.0383,0.009,,0.3595,0.5,
partial,online_lrta,greedy,True,4,13,0.15,2,0,6.5,0.7071,0.0504,0.0046,,0.3343,1,
partial,online_lrta,greedy,True,4,13,0.25,2,0.5,22.5,6.364,0.1403,0.0574,,0.6627,3.5,
partial,online_lrta,greedy,True,6,11,0.15,2,0.5,16.5,6.364,0.1341,0.025,,0.8224,2.5,
partial,online_lrta,greedy,True,6,11,0.25,2,0,4.5,0.7071,0.0377,0.0078,,0.5496,0.5,
partial,online_lrta,greedy,True,6,13,0.15,2,0,6.5,0.7071,0.0509,0.0117,,0.5,1,
partial,online_lrta,greedy,True,6,13,0.25,2,0.5,22.5,6.364,0.1354,0.0132,,0.7988,3.5,
partial,online_lrta,random,False,2,11,0.15,2,0.5,16,7.0711,0.0932,0.0153,,0.4215,0,
partial,online_lrta,random,False,2,11,0.25,2,0,7.5,2.1213,0.0485,0.0118,,0.2809,0,
partial,online_lrta,random,False,2,13,0.15,2,1,24,1.4142,0.1506,0.0176,,0.4852,0,
partial,online_lrta,random,False,2,13,0.25,2,0.5,56,21.2132,0.2555,0.0882,,0.5917,0,
partial,online_lrta,random,False,4,11,0.15,2,0.5,16,7.0711,0.0871,0.02,,0.6446,0,
partial,online_lrta,random,False,4,11,0.25,2,0,7.5,2.1213,0.0495,0.0123,,0.4629,0,
partial,online_lrta,random,False,4,13,0.15,2,1,24,1.4142,0.1462,0.0011,,0.6952,0,
partial,online_lrta,random,False,4,13,0.25,2,0.5,56,21.2132,0.2533,0.0725,,0.7929,0,
partial,online_lrta,random,False,6,11,0.15,2,0.5,16,7.0711,0.1331,0.0022,,0.8099,0,
partial,online_lrta,random,False,6,11,0.25,2,0,7.5,2.1213,0.0546,0.0062,,0.6446,0,
partial,online_lrta,random,False,6,13,0.15,2,1,24,1.4142,0.1381,0.0071,,0.8373,0,
partial,online_lrta,random,False,6,13,0.25,2,0.5,56,21.2132,0.2529,0.0976,,0.926,0,
partial,online_lrta,random,True,2,11,0.15,2,1,22,1.4142,0.1392,0.0463,,0.5496,3.5,
partial,online_lrta,random,True,2,11,0.25,2,1,33,19.799,0.1674,0.0824,,0.6075,5.5,
partial,online_lrta,random,True,2,13,0.15,2,1,23,0.0,0.1445,0.0068,,0.4734,4,
partial,online_lrta,random,True,2,13,0.25,2,1,37,8.4853,0.1923,0.0397,,0.6065,6,
partial,online_lrta,random,True,4,11,0.15,2,1,22,1.4142,0.127,0.0026,,0.7644,3.5,
partial,online_lrta,random,True,4,11,0.25,2,1,33,19.799,0.1856,0.0765,,0.7975,5.5,
partial,online_lrta,random,True,4,13,0.15,2,1,23,0.0,0.1502,0.016,,0.6775,4,
partial,online_lrta,random,True,4,13,0.25,2,1,37,8.4853,0.2149,0.0286,,0.8106,6,
partial,online_lrta,random,True,6,11,0.15,2,1,22,1.4142,0.1517,0.0469,,0.8967,3.5,
partial,online_lrta,random,True,6,11,0.25,2,1,33,19.799,0.2311,0.1636,,0.9215,5.5,
partial,online_lrta,random,True,6,13,0.15,2,1,23,0.0,0.1397,0.0157,,0.8225,4,
partial,online_lrta,random,True,6,13,0.25,2,1,37,8.4853,0.22,0.0716,,0.9349,6,
