mode,agent,pursuer,size,density,seed,dynamic,visibility_radius,outcome,win,steps,nodes_expanded,time_ms,cells_explored,wall_shifts,phase_switch_step,error
full,expectimax,beam,13,0.25,13250,True,,timeout,0,50,10811,24.3527,,,,
full,expectimax,astar,13,0.25,13250,True,,timeout,0,50,10421,26.2882,,,,
full,lrta,random,13,0.25,13250,True,,agent_win,1,23,0,0.1252,,,,
full,lrta,greedy,13,0.25,13250,True,,agent_win,1,23,0,0.1148,,,,
full,lrta,beam,13,0.25,13250,True,,agent_win,1,23,0,0.1425,,,,
full,lrta,astar,13,0.25,13250,True,,agent_win,1,23,0,0.1352,,,,
full,hill_climb,random,13,0.25,13250,True,,agent_win,1,23,300,1.2387,,,,
full,hill_climb,greedy,13,0.25,13250,True,,agent_win,1,23,300,1.6468,,,,
full,hill_climb,beam,13,0.25,13250,True,,agent_win,1,23,300,2.0658,,,,
full,hill_climb,astar,13,0.25,13250,True,,agent_win,1,23,300,1.3073,,,,
full,beam_search,random,13,0.25,13250,True,,agent_win,1,23,650,2.427,,,,
full,beam_search,greedy,13,0.25,13250,True,,agent_win,1,23,652,2.3958,,,,
full,beam_search,beam,13,0.25,13250,True,,agent_win,1,23,652,2.4683,,,,
full,beam_search,astar,13,0.25,13250,True,,agent_win,1,23,652,2.5113,,,,
full,minimax,random,13,0.25,13251,False,,timeout,0,50,18043,32.179,,,,
full,minimax,greedy,13,0.25,13251,False,,pursuer_win,0,20,7238,12.2373,,,,
full,minimax,beam,13,0.25,13251,False,,pursuer_win,0,20,7238,12.2523,,,,
full,minimax,astar,13,0.25,13251,False,,pursuer_win,0,20,7238,13.4232,,,,
full,alpha_beta,random,13,0.25,13251,False,,timeout,0,50,9273,21.0076,,,,
full,alpha_beta,greedy,13,0.25,13251,False,,pursuer_win,0,20,3085,6.29,,,,
full,alpha_beta,beam,13,0.25,13251,False,,pursuer_win,0,20,3085,6.0845,,,,
full,alpha_beta,astar,13,0.25,13251,False,,pursuer_win,0,20,3085,6.0501,,,,
full,expectimax,random,13,0.25,13251,False,,timeout,0,50,18048,40.8973,,,,
full,expectimax,greedy,13,0.25,13251,False,,agent_win,1,23,10236,23.9863,,,,
full,expectimax,beam,13,0.25,13251,False,,agent_win,1,23,9843,22.7977,,,,
full,expectimax,astar,13,0.25,13251,False,,agent_win,1,23,9795,25.8734,,,,
full,lrta,random,13,0.25,13251,False,,pursuer_win,0,11,0,0.0676,,,,
full,lrta,greedy,13,0.25,13251,False,,pursuer_win,0,7,0,0.0449,,,,
full,lrta,beam,13,0.25,13251,False,,pursuer_win,0,7,0,0.0513,,,,
full,lrta,astar,13,0.25,13251,False,,pursuer_win,0,7,0,0.049,,,,
full,hill_climb,random,13,0.25,13251,False,,pursuer_win,0,11,209,0.9348,,,,
full,hill_climb,greedy,13,0.25,13251,False,,pursuer_win,0,7,147,0.677,,,,
full,hill_climb,beam,13,0.25,13251,False,,pursuer_win,0,7,147,0.6817,,,,
full,hill_climb,astar,13,0.25,13251,False,,pursuer_win,0,7,147,0.6691,,,,
full,beam_search,random,13,0.25,13251,False,,pursuer_win,0,11,429,1.7316,,,,
full,beam_search,greedy,13,0.25,13251,False,,pursuer_win,0,7,301,1.2194,,,,
full,beam_search,beam,13,0.25,13251,False,,pursuer_win,0,7,301,1.2275,,,,
full,beam_search,astar,13,0.25,13251,False,,pursuer_win,0,7,301,1.2376,,,,
full,minimax,random,13,0.25,13251,True,,timeout,0,50,16012,29.8634,,,,
full,minimax,greedy,13,0.25,13251,True,,agent_win,1,29,11399,23.8751,,,,
full,minimax,beam,13,0.25,13251,True,,pursuer_win,0,20,6817,12.5109,,,,
full,minimax,astar,13,0.25,13251,True,,pursuer_win,0,20,6817,12.5477,,,,
full,alpha_beta,random,13,0.25,13251,True,,timeout,0,50,7701,15.8313,,,,
full,alpha_beta,greedy,13,0.25,13251,True,,agent_win,1,29,4558,9.5646,,,,
full,alpha_beta,beam,13,0.25,13251,True,,pursuer_win,0,20,2909,6.2126,,,,
full,alpha_beta,astar,13,0.25,13251,True,,pursuer_win,0,20,2909,6.1241,,,,
full,expectimax,random,13,0.25,13251,True,,timeout,0,50,16017,40.2064,,,,
full,expectimax,greedy,13,0.25,13251,True,,agent_win,1,23,10028,24.507,,,,
full,expectimax,beam,13,0.25,13251,True,,agent_win,1,23,9629,23.8642,,,,
full,expectimax,astar,13,0.25,13251,True,,agent_win,1,23,9794,24.5468,,,,
full,lrta,random,13,0.25,13251,True,,agent_win,1,23,0,0.1276,,,,
full,lrta,greedy,13,0.25,13251,True,,pursuer_win,0,7,0,0.0447,,,,
full,lrta,beam,13,0.25,13251,True,,pursuer_win,0,7,0,0.0514,,,,
full,lrta,astar,13,0.25,13251,True,,pursuer_win,0,7,0,0.0455,,,,
full,hill_climb,random,13,0.25,13251,True,,agent_win,1,23,300,1.2727,,,,
full,hill_climb,greedy,13,0.25,13251,True,,pursuer_win,0,7,147,0.6334,,,,
full,hill_climb,beam,13,0.25,13251,True,,pursuer_win,0,7,147,0.6594,,,,
full,hill_climb,astar,13,0.25,13251,True,,pursuer_win,0,7,147,0.6507,,,,
full,beam_search,random,13,0.25,13251,True,,agent_win,1,23,625,2.3898,,,,
full,beam_search,greedy,13,0.25,13251,True,,pursuer_win,0,7,302,1.1737,,,,
full,beam_search,beam,13,0.25,13251,True,,pursuer_win,0,7,302,1.1977,,,,
full,beam_search,astar,13,0.25,13251,True,,pursuer_win,0,7,302,1.1983,,,,
partial,online_astar,random,11,0.15,16150,False,2,pursuer_win,0,9,,2.4144,0.3306,0,,
partial,online_astar,greedy,11,0.15,16150,False,2,pursuer_win,0,10,,2.385,0.3636,0,,
partial,online_astar,beam,11,0.15,16150,False,2,pursuer_win,0,7,,2.1437,0.2727,0,,
partial,online_astar,astar,11,0.15,16150,False,2,pursuer_win,0,7,,2.4389,0.2727,0,,
partial,online_lrta,random,11,0.15,16150,False,2,pursuer_win,0,11,,0.0824,0.3471,0,,
partial,online_lrta,greedy,11,0.15,16150,False,2,pursuer_win,0,12,,0.0749,0.3802,0,,
partial,online_lrta,beam,11,0.15,16150,False,2,pursuer_win,0,8,,0.0635,0.281,0,,
partial,online_lrta,astar,11,0.15,16150,False,2,pursuer_win,0,8,,0.0623,0.281,0,,
partial,exploration,random,11,0.15,16150,False,2,agent_win,1,61,,0.7115,1.0,0,61,
partial,exploration,greedy,11,0.15,16150,False,2,pursuer_win,0,33,,0.3754,0.7107,0,,
partial,exploration,beam,11,0.15,16150,False,2,pursuer_win,0,10,,0.1629,0.2975,0,,
partial,exploration,astar,11,0.15,16150,False,2,pursuer_win,0,10,,0.1603,0.2975,0,,
partial,online_astar,random,11,0.15,16150,False,4,pursuer_win,0,9,,2.29,0.562,0,,
partial,online_astar,greedy,11,0.15,16150,False,4,pursuer_win,0,10,,2.3281,0.5868,0,,
partial,online_astar,beam,11,0.15,16150,False,4,pursuer_win,0,7,,2.1344,0.4793,0,,
partial,online_astar,astar,11,0.15,16150,False,4,pursuer_win,0,7,,2.0149,0.4793,0,,
partial,online_lrta,random,11,0.15,16150,False,4,pursuer_win,0,11,,0.0729,0.5702,0,,
partial,online_lrta,greedy,11,0.15,16150,False,4,pursuer_win,0,12,,0.0768,0.595,0,,
partial,online_lrta,beam,11,0.15,16150,False,4,pursuer_win,0,8,,0.0632,0.4793,0,,
partial,online_lrta,astar,11,0.15,16150,False,4,pursuer_win,0,8,,0.0621,0.4793,0,,
partial,exploration,random,11,0.15,16150,False,4,agent_win,1,31,,0.4598,1.0,0,29,
partial,exploration,greedy,11,0.15,16150,False,4,agent_win,1,31,,0.4562,1.0,0,29,
partial,exploration,beam,11,0.15,16150,False,4,pursuer_win,0,8,,0.1717,0.4793,0,,
partial,exploration,astar,11,0.15,16150,False,4,pursuer_win,0,8,,0.1707,0.4793,0,,
partial,online_astar,random,11,0.15,16150,False,6,pursuer_win,0,9,,2.1374,0.7521,0,,
partial,online_astar,greedy,11,0.15,16150,False,6,pursuer_win,0,10,,2.1845,0.7769,0,,
partial,online_astar,beam,11,0.15,16150,False,6,pursuer_win,0,7,,1.8896,0.6694,0,,
partial,online_astar,astar,11,0.15,16150,False,6,pursuer_win,0,7,,1.8809,0.6694,0,,
partial,online_lrta,random,11,0.15,16150,False,6,pursuer_win,0,11,,0.1315,0.7521,0,,
partial,online_lrta,greedy,11,0.15,16150,False,6,pursuer_win,0,12,,0.0777,0.7769,0,,
partial,online_lrta,beam,11,0.15,16150,False,6,pursuer_win,0,8,,0.065,0.6612,0,,
partial,online_lrta,astar,11,0.15,16150,False,6,pursuer_win,0,8,,0.0655,0.6612,0,,
partial,exploration,random,11,0.15,16150,False,6,pursuer_win,0,9,,0.1815,0.7521,0,,
partial,exploration,greedy,11,0.15,16150,False,6,pursuer_win,0,10,,0.1782,0.7769,0,,
partial,exploration,beam,11,0.15,16150,False,6,pursuer_win,0,7,,0.1836,0.6694,0,,
partial,exploration,astar,11,0.15,16150,False,6,pursuer_win,0,7,,0.1793,0.6694,0,,
partial,online_astar,random,11,0.15,16150,True,2,agent_win,1,23,,2.6398,0.6033,4,,
partial,online_astar,greedy,11,0.15,16150,True,2,pursuer_win,0,10,,2.4106,0.3636,1,,
partial,online_astar,beam,11,0.15,16150,True,2,pursuer_win,0,7,,2.6018,0.2727,1,,
partial,online_astar,astar,11,0.15,16150,True,2,pursuer_win,0,7,,2.1073,0.2727,1,,
partial,online_lrta,random,11,0.15,16150,True,2,agent_win,1,23,,0.172,0.6033,4,,
partial,online_lrta,greedy,11,0.15,16150,True,2,pursuer_win,0,12,,0.0995,0.3802,2,,
partial,online_lrta,beam,11,0.15,16150,True,2,pursuer_win,0,8,,0.0698,0.281,1,,
partial,online_lrta,astar,11,0.15,16150,True,2,pursuer_win,0,8,,0.0636,0.281,1,,
partial,exploration,random,11,0.15,16150,True,2,pursuer_win,0,17,,0.2168,0.4463,3,,
partial,exploration,greedy,11,0.15,16150,True,2,pursuer_win,0,31,,0.3838,0.6942,5,,
partial,exploration,beam,11,0.15,16150,True,2,pursuer_win,0,10,,0.1644,0.2975,1,,
partial,exploration,astar,11,0.15,16150,True,2,pursuer_win,0,10,,0.163,0.2975,1,,
partial,online_astar,random,11,0.15,16150,True,4,agent_win,1,23,,3.2591,0.8099,4,,
partial,online_astar,greedy,11,0.15,16150,True,4,pursuer_win,0,10,,2.1909,0.5868,1,,
partial,online_astar,beam,11,0.15,16150,True,4,pursuer_win,0,7,,2.0335,0.4793,1,,
partial,online_astar,astar,11,0.15,16150,True,4,pursuer_win,0,7,,1.8441,0.4793,1,,
partial,online_lrta,random,11,0.15,16150,True,4,agent_win,1,23,,0.1288,0.8099,4,,
partial,online_lrta,greedy,11,0.15,16150,True,4,pursuer_win,0,12,,0.0705,0.595,2,,
partial,online_lrta,beam,11,0.15,16150,True,4,pursuer_win,0,8,,0.0526,0.4793,1,,
partial,online_lrta,astar,11,0.15,16150,True,4,pursuer_win,0,8,,0.0513,0.4793,1,,
partial,exploration,random,11,0.15,16150,True,4,agent_win,1,39,,0.5906,1.0,6,37,
partial,exploration,greedy,11,0.15,16150,True,4,agent_win,1,31,,0.4267,1.0,5,29,
partial,exploration,beam,11,0.15,16150,True,4,pursuer_win,0,8,,0.143,0.4793,1,,
partial,exploration,astar,11,0.15,16150,True,4,pursuer_win,0,8,,0.1521,0.4793,1,,
partial,online_astar,random,11,0.15,16150,True,6,agent_win,1,23,,2.5076,0.9256,4,,
partial,online_astar,greedy,11,0.15,16150,True,6,pursuer_win,0,10,,1.9,0.7769,1,,
partial,online_astar,beam,11,0.15,16150,True,6,pursuer_win,0,7,,1.6816,0.6694,1,,
partial,online_astar,astar,11,0.15,16150,True,6,pursuer_win,0,7,,1.7681,0.6694,1,,
partial,online_lrta,random,11,0.15,16150,True,6,agent_win,1,23,,0.1849,0.9256,4,,
partial,online_lrta,greedy,11,0.15,16150,True,6,pursuer_win,0,12,,0.1517,0.7769,2,,
partial,online_lrta,beam,11,0.15,16150,True,6,pursuer_win,0,8,,0.0665,0.6612,1,,
partial,online_lrta,astar,11,0.15,16150,True,6,pursuer_win,0,8,,0.0621,0.6612,1,,
partial,exploration,random,11,0.15,16150,True,6,agent_win,1,25,,0.3457,0.9587,4,17,
partial,exploration,greedy,11,0.15,16150,True,6,pursuer_win,0,10,,0.1481,0.7769,1,,
partial,exploration,beam,11,0.15,16150,True,6,pursuer_win,0,7,,0.1464,0.6694,1,,
partial,exploration,astar,11,0.15,16150,True,6,pursuer_win,0,7,,0.1481,0.6694,1,,
partial,online_astar,random,11,0.15,16151,False,2,agent_win,1,21,,2.4208,0.4959,0,,
partial,online_astar,greedy,11,0.15,16151,False,2,agent_win,1,21,,3.3114,0.4959,0,,
partial,online_astar,beam,11,0.15,16151,False,2,agent_win,1,21,,2.4696,0.4959,0,,
partial,online_astar,astar,11,0.15,16151,False,2,agent_win,1,21,,2.3854,0.4959,0,,
partial,online_lrta,random,11,0.15,16151,False,2,agent_win,1,21,,0.1041,0.4959,0,,
partial,online_lrta,greedy,11,0.15,16151,False,2,agent_win,1,21,,0.0982,0.4959,0,,
partial,online_lrta,beam,11,0.15,16151,False,2,agent_win,1,21,,0.0966,0.4959,0,,
partial,online_lrta,astar,11,0.15,16151,False,2,agent_win,1,21,,0.0955,0.4959,0,,
partial,exploration,random,11,0.15,16151,False,2,agent_win,1,47,,0.4721,0.9421,0,47,
partial,exploration,greedy,11,0.15,16151,False,2,agent_win,1,47,,0.4876,0.9421,0,47,
partial,exploration,beam,11,0.15,16151,False,2,agent_win,1,47,,0.4685,0.9421,0,47,
partial,exploration,astar,11,0.15,16151,False,2,agent_win,1,47,,0.4562,0.9421,0,47,
partial,online_astar,random,11,0.15,16151,False,4,agent_win,1,19,,2.6739,0.719,0,,
partial,online_astar,greedy,11,0.15,16151,False,4,agent_win,1,19,,3.404,0.719,0,,
partial,online_astar,beam,11,0.15,16151,False,4,agent_win,1,19,,2.1207,0.719,0,,
partial,online_astar,astar,11,0.15,16151,False,4,agent_win,1,19,,2.1296,0.719,0,,
partial,online_lrta,random,11,0.15,16151,False,4,agent_win,1,21,,0.1012,0.719,0,,
partial,online_lrta,greedy,11,0.15,16151,False,4,agent_win,1,21,,0.1045,0.719,0,,
partial,online_lrta,beam,11,0.15,16151,False,4,agent_win,1,21,,0.0998,0.719,0,,
partial,online_lrta,astar,11,0.15,16151,False,4,agent_win,1,21,,0.1111,0.719,0,,
partial,exploration,random,11,0.15,16151,False,4,agent_win,1,41,,0.6127,1.0,0,39,
partial,exploration,greedy,11,0.15,16151,False,4,agent_win,1,41,,0.5411,1.0,0,39,
partial,exploration,beam,11,0.15,16151,False,4,agent_win,1,41,,0.6356,1.0,0,39,
partial,exploration,astar,11,0.15,16151,False,4,agent_win,1,41,,0.5166,1.0,0,39,
partial,online_astar,random,11,0.15,16151,False,6,agent_win,1,19,,2.0811,0.8678,0,,
partial,online_astar,greedy,11,0.15,16151,False,6,agent_win,1,19,,2.0685,0.8678,0,,
partial,online_astar,beam,11,0.15,16151,False,6,agent_win,1,19,,2.1834,0.8678,0,,
partial,online_astar,astar,11,0.15,16151,False,6,agent_win,1,19,,3.4564,0.8678,0,,
partial,online_lrta,random,11,0.15,16151,False,6,agent_win,1,21,,0.1346,0.8678,0,,
partial,online_lrta,greedy,11,0.15,16151,False,6,agent_win,1,21,,0.107,0.8678,0,,
partial,online_lrta,beam,11,0.15,16151,False,6,agent_win,1,21,,0.1009,0.8678,0,,
partial,online_lrta,astar,11,0.15,16151,False,6,agent_win,1,21,,0.0926,0.8678,0,,
partial,exploration,random,11,0.15,16151,False,6,agent_win,1,35,,0.6233,1.0,0,31,
partial,exploration,greedy,11,0.15,16151,False,6,agent_win,1,35,,0.6147,1.0,0,31,
partial,exploration,beam,11,0.15,16151,False,6,agent_win,1,35,,0.6436,1.0,0,31,
partial,exploration,astar,11,0.15,16151,False,6,agent_win,1,35,,0.6252,1.0,0,31,
partial,online_astar,random,11,0.15,16151,True,2,agent_win,1,21,,2.4316,0.4959,3,,
partial,online_astar,greedy,11,0.15,16151,True,2,agent_win,1,21,,2.5206,0.4959,3,,
partial,online_astar,beam,11,0.15,16151,True,2,agent_win,1,21,,2.544,0.4959,3,,
partial,online_astar,astar,11,0.15,16151,True,2,agent_win,1,21,,2.213,0.4959,3,,
partial,online_lrta,random,11,0.15,16151,True,2,agent_win,1,21,,0.1065,0.4959,3,,
partial,online_lrta,greedy,11,0.15,16151,True,2,agent_win,1,21,,0.1082,0.4959,3,,
partial,online_lrta,beam,11,0.15,16151,True,2,agent_win,1,21,,0.1004,0.4959,3,,
partial,online_lrta,astar,11,0.15,16151,True,2,agent_win,1,21,,0.104,0.4959,3,,
partial,exploration,random,11,0.15,16151,True,2,agent_win,1,41,,0.4186,0.9339,7,41,
partial,exploration,greedy,11,0.15,16151,True,2,agent_win,1,41,,0.3926,0.9339,7,41,
partial,exploration,beam,11,0.15,16151,True,2,agent_win,1,41,,0.4043,0.9339,7,41,
partial,exploration,astar,11,0.15,16151,True,2,agent_win,1,41,,0.3795,0.9339,7,41,
partial,online_astar,random,11,0.15,16151,True,4,agent_win,1,19,,2.1188,0.719,3,,
partial,online_astar,greedy,11,0.15,16151,True,4,agent_win,1,19,,2.1003,0.719,3,,
partial,online_astar,beam,11,0.15,16151,True,4,agent_win,1,19,,2.1793,0.719,3,,
partial,online_astar,astar,11,0.15,16151,True,4,agent_win,1,19,,2.3861,0.719,3,,
partial,online_lrta,random,11,0.15,16151,True,4,agent_win,1,21,,0.1251,0.719,3,,
partial,online_lrta,greedy,11,0.15,16151,True,4,agent_win,1,21,,0.1279,0.719,3,,
partial,online_lrta,beam,11,0.15,16151,True,4,agent_win,1,21,,0.1094,0.719,3,,
partial,online_lrta,astar,11,0.15,16151,True,4,agent_win,1,21,,0.1072,0.719,3,,
partial,exploration,random,11,0.15,16151,True,4,agent_win,1,45,,0.5752,1.0,7,41,
partial,exploration,greedy,11,0.15,16151,True,4,agent_win,1,45,,0.5707,1.0,7,41,
partial,exploration,beam,11,0.15,16151,True,4,agent_win,1,45,,0.6216,1.0,7,41,
partial,exploration,astar,11,0.15,16151,True,4,agent_win,1,45,,1.0923,1.0,7,41,
partial,online_astar,random,11,0.15,16151,True,6,agent_win,1,19,,3.0768,0.8678,3,,
partial,online_astar,greedy,11,0.15,16151,True,6,agent_win,1,19,,2.1085,0.8678,3,,
partial,online_astar,beam,11,0.15,16151,True,6,agent_win,1,19,,2.2336,0.8678,3,,
partial,online_astar,astar,11,0.15,16151,True,6,agent_win,1,19,,2.2754,0.8678,3,,
partial,online_lrta,random,11,0.15,16151,True,6,agent_win,1,21,,0.1186,0.8678,3,,
partial,online_lrta,greedy,11,0.15,16151,True,6,agent_win,1,21,,0.1164,0.8678,3,,
partial,online_lrta,beam,11,0.15,16151,True,6,agent_win,1,21,,0.1203,0.8678,3,,
partial,online_lrta,astar,11,0.15,16151,True,6,agent_win,1,21,,0.1144,0.8678,3,,
partial,exploration,random,11,0.15,16151,True,6,agent_win,1,35,,0.7101,1.0,6,31,
partial,exploration,greedy,11,0.15,16151,True,6,agent_win,1,35,,0.718,1.0,6,31,
partial,exploration,beam,11,0.15,16151,True,6,agent_win,1,35,,0.7146,1.0,6,31,
partial,exploration,astar,11,0.15,16151,True,6,agent_win,1,35,,0.7247,1.0,6,31,
partial,online_astar,random,11,0.25,16250,False,2,pursuer_win,0,6,,1.8598,0.2231,0,,
partial,online_astar,greedy,11,0.25,16250,False,2,pursuer_win,0,4,,1.4514,0.1736,0,,
partial,online_astar,beam,11,0.25,16250,False,2,pursuer_win,0,4,,1.4653,0.1736,0,,
partial,online_astar,astar,11,0.25,16250,False,2,pursuer_win,0,4,,1.4092,0.1736,0,,
partial,online_lrta,random,11,0.25,16250,False,2,pursuer_win,0,6,,0.0402,0.2231,0,,
partial,online_lrta,greedy,11,0.25,16250,False,2,pursuer_win,0,4,,0.0306,0.1736,0,,
partial,online_lrta,beam,11,0.25,16250,False,2,pursuer_win,0,4,,0.0349,0.1736,0,,
partial,online_lrta,astar,11,0.25,16250,False,2,pursuer_win,0,4,,0.0338,0.1736,0,,
partial,exploration,random,11,0.25,16250,False,2,pursuer_win,0,6,,0.0805,0.2231,0,,
partial,exploration,greedy,11,0.25,16250,False,2,pursuer_win,0,4,,0.0605,0.1736,0,,
partial,exploration,beam,11,0.25,16250,False,2,pursuer_win,0,4,,0.0631,0.1736,0,,
partial,exploration,astar,11,0.25,16250,False,2,pursuer_win,0,4,,0.0623,0.1736,0,,
partial,online_astar,random,11,0.25,16250,False,4,pursuer_win,0,6,,1.688,0.405,0,,
partial,online_astar,greedy,11,0.25,16250,False,4,pursuer_win,0,4,,1.5115,0.3306,0,,
partial,online_astar,beam,11,0.25,16250,False,4,pursuer_win,0,4,,1.4801,0.3306,0,,
partial,online_astar,astar,11,0.25,16250,False,4,pursuer_win,0,4,,1.4853,0.3306,0,,
partial,online_lrta,random,11,0.25,16250,False,4,pursuer_win,0,6,,0.0408,0.405,0,,
partial,online_lrta,greedy,11,0.25,16250,False,4,pursuer_win,0,4,,0.0312,0.3306,0,,
partial,online_lrta,beam,11,0.25,16250,False,4,pursuer_win,0,4,,0.0348,0.3306,0,,
partial,online_lrta,astar,11,0.25,16250,False,4,pursuer_win,0,4,,0.036,0.3306,0,,
partial,exploration,random,11,0.25,16250,False,4,pursuer_win,0,6,,0.088,0.405,0,,
partial,exploration,greedy,11,0.25,16250,False,4,pursuer_win,0,4,,0.0863,0.3306,0,,
partial,exploration,beam,11,0.25,16250,False,4,pursuer_win,0,4,,0.0866,0.3306,0,,
partial,exploration,astar,11,0.25,16250,False,4,pursuer_win,0,4,,0.0859,0.3306,0,,
partial,online_astar,random,11,0.25,16250,False,6,pursuer_win,0,6,,1.54,0.5868,0,,
partial,online_astar,greedy,11,0.25,16250,False,6,pursuer_win,0,4,,1.3659,0.5124,0,,
partial,online_astar,beam,11,0.25,16250,False,6,pursuer_win,0,4,,1.4606,0.5124,0,,
partial,online_astar,astar,11,0.25,16250,False,6,pursuer_win,0,4,,1.6045,0.5124,0,,
partial,online_lrta,random,11,0.25,16250,False,6,pursuer_win,0,6,,0.0502,0.5868,0,,
partial,online_lrta,greedy,11,0.25,16250,False,6,pursuer_win,0,4,,0.0349,0.5124,0,,
partial,online_lrta,beam,11,0.25,16250,False,6,pursuer_win,0,4,,0.0376,0.5124,0,,
partial,online_lrta,astar,11,0.25,16250,False,6,pursuer_win,0,4,,0.0452,0.5124,0,,
partial,exploration,random,11,0.25,16250,False,6,pursuer_win,0,6,,0.1615,0.5868,0,,
partial,exploration,greedy,11,0.25,16250,False,6,pursuer_win,0,4,,0.0613,0.5124,0,,
partial,exploration,beam,11,0.25,16250,False,6,pursuer_win,0,4,,0.0613,0.5124,0,,
partial,exploration,astar,11,0.25,16250,False,6,pursuer_win,0,4,,0.0618,0.5124,0,,
partial,online_astar,random,11,0.25,16250,True,2,agent_win,1,45,,4.4019,0.7025,7,,
partial,online_astar,greedy,11,0.25,16250,True,2,pursuer_win,0,4,,1.4598,0.1736,0,,
partial,online_astar,beam,11,0.25,16250,True,2,pursuer_win,0,4,,2.0787,0.1736,0,,
partial,online_astar,astar,11,0.25,16250,True,2,pursuer_win,0,4,,1.4775,0.1736,0,,
partial,online_lrta,random,11,0.25,16250,True,2,agent_win,1,47,,0.2257,0.6942,8,,
partial,online_lrta,greedy,11,0.25,16250,True,2,pursuer_win,0,4,,0.0316,0.1736,0,,
partial,online_lrta,beam,11,0.25,16250,True,2,pursuer_win,0,4,,0.0339,0.1736,0,,
partial,online_lrta,astar,11,0.25,16250,True,2,pursuer_win,0,4,,0.0336,0.1736,0,,
partial,exploration,random,11,0.25,16250,True,2,agent_win,1,63,,0.6354,0.9504,10,63,
partial,exploration,greedy,11,0.25,16250,True,2,pursuer_win,0,4,,0.0605,0.1736,0,,
partial,exploration,beam,11,0.25,16250,True,2,pursuer_win,0,4,,0.0622,0.1736,0,,
partial,exploration,astar,11,0.25,16250,True,2,pursuer_win,0,4,,0.0625,0.1736,0,,
partial,online_astar,random,11,0.25,16250,True,4,agent_win,1,37,,4.0066,0.8595,6,,
partial,online_astar,greedy,11,0.25,16250,True,4,pursuer_win,0,4,,1.4847,0.3306,0,,
partial,online_astar,beam,11,0.25,16250,True,4,pursuer_win,0,4,,1.4317,0.3306,0,,
partial,online_astar,astar,11,0.25,16250,True,4,pursuer_win,0,4,,1.4393,0.3306,0,,
partial,online_lrta,random,11,0.25,16250,True,4,agent_win,1,47,,0.2397,0.8595,8,,
partial,online_lrta,greedy,11,0.25,16250,True,4,pursuer_win,0,4,,0.032,0.3306,0,,
partial,online_lrta,beam,11,0.25,16250,True,4,pursuer_win,0,4,,0.0342,0.3306,0,,
partial,online_lrta,astar,11,0.25,16250,True,4,pursuer_win,0,4,,0.0344,0.3306,0,,
partial,exploration,random,11,0.25,16250,True,4,agent_win,1,41,,0.5249,0.8595,7,17,
partial,exploration,greedy,11,0.25,16250,True,4,pursuer_win,0,4,,0.0863,0.3306,0,,
partial,exploration,beam,11,0.25,16250,True,4,pursuer_win,0,4,,0.0872,0.3306,0,,
partial,exploration,astar,11,0.25,16250,True,4,pursuer_win,0,4,,0.0904,0.3306,0,,
partial,online_astar,random,11,0.25,16250,True,6,agent_win,1,33,,3.2126,0.9587,5,,
partial,online_astar,greedy,11,0.25,16250,True,6,pursuer_win,0,4,,1.4142,0.5124,0,,
partial,online_astar,beam,11,0.25,16250,True,6,pursuer_win,0,4,,1.3762,0.5124,0,,
partial,online_astar,astar,11,0.25,16250,True,6,pursuer_win,0,4,,1.6534,0.5124,0,,
partial,online_lrta,random,11,0.25,16250,True,6,agent_win,1,47,,0.3468,0.9587,8,,
partial,online_lrta,greedy,11,0.25,16250,True,6,pursuer_win,0,4,,0.0321,0.5124,0,,
partial,online_lrta,beam,11,0.25,16250,True,6,pursuer_win,0,4,,0.0343,0.5124,0,,
partial,online_lrta,astar,11,0.25,16250,True,6,pursuer_win,0,4,,0.034,0.5124,0,,
partial,exploration,random,11,0.25,16250,True,6,agent_win,1,39,,0.4992,0.9752,6,15,
partial,exploration,greedy,11,0.25,16250,True,6,pursuer_win,0,4,,0.0639,0.5124,0,,
partial,exploration,beam,11,0.25,16250,True,6,pursuer_win,0,4,,0.0677,0.5124,0,,
partial,exploration,astar,11,0.25,16250,True,6,pursuer_win,0,4,,0.0622,0.5124,0,,
partial,online_astar,random,11,0.25,16251,False,2,pursuer_win,0,9,,2.3407,0.3388,0,,
partial,online_astar,greedy,11,0.25,16251,False,2,pursuer_win,0,5,,1.8219,0.2149,0,,
partial,online_astar,beam,11,0.25,16251,False,2,pursuer_win,0,5,,1.7579,0.2149,0,,
partial,online_astar,astar,11,0.25,16251,False,2,pursuer_win,0,5,,1.6114,0.2149,0,,
partial,online_lrta,random,11,0.25,16251,False,2,pursuer_win,0,9,,0.0569,0.3388,0,,
partial,online_lrta,greedy,11,0.25,16251,False,2,pursuer_win,0,5,,0.0397,0.2149,0,,
partial,online_lrta,beam,11,0.25,16251,False,2,pursuer_win,0,5,,0.0415,0.2149,0,,
partial,online_lrta,astar,11,0.25,16251,False,2,pursuer_win,0,5,,0.0417,0.2149,0,,
partial,exploration,random,11,0.25,16251,False,2,pursuer_win,0,9,,0.1083,0.3388,0,,
partial,exploration,greedy,11,0.25,16251,False,2,pursuer_win,0,5,,0.0634,0.2149,0,,
partial,exploration,beam,11,0.25,16251,False,2,pursuer_win,0,5,,0.0721,0.2149,0,,
partial,exploration,astar,11,0.25,16251,False,2,pursuer_win,0,5,,0.0695,0.2149,0,,
partial,online_astar,random,11,0.25,16251,False,4,pursuer_win,0,9,,2.0954,0.5207,0,,
