mode,agent,pursuer,dynamic,visibility_radius,size,density,n_runs,win_rate,avg_steps,std_steps,avg_time_ms,std_time_ms,avg_nodes_expanded,avg_cells_explored,avg_wall_shifts,avg_phase_switch_step
full,minimax,greedy,True,,21,0.35,5,0,50,0.0,17.6061,5.5697,10005.8,,,
full,minimax,random,False,,11,0.15,5,0.6,37.4,12.4016,20.2595,2.6404,12552.2,,,
full,minimax,random,False,,11,0.25,5,0.6,31.8,16.6343,13.3289,4.0224,8066.2,,,
full,minimax,random,False,,11,0.35,5,0.2,47,6.7082,13.8529,4.5869,8340,,,
full,minimax,random,False,,13,0.15,5,0.4,39.2,14.7885,19.474,3.4376,11429.6,,,
full,minimax,random,False,,13,0.25,5,0.2,45,11.1803,21.8805,10.4485,12501.4,,,
full,minimax,random,False,,13,0.35,5,0,50,0.0,14.1393,7.2802,8082.4,,,
full,minimax,random,False,,17,0.15,5,0.4,42.4,10.4067,17.8874,9.0669,11018.2,,,
full,minimax,random,False,,17,0.25,5,0,50,0.0,18.6204,4.1933,10407.4,,,
full,minimax,random,False,,17,0.35,5,0,50,0.0,12.9759,6.4632,7543,,,
full,minimax,random,False,,21,0.15,5,0,50,0.0,23.7312,7.5344,14174.6,,,
full,minimax,random,False,,21,0.25,5,0.2,48.2,4.0249,18.1497,6.3826,10540.8,,,
full,minimax,random,False,,21,0.35,5,0,50,0.0,16.477,4.9283,9699.6,,,
full,minimax,random,True,,11,0.15,5,0.4,40.4,14.0464,23.7934,6.1852,13945.2,,,
full,minimax,random,True,,11,0.25,5,0.6,33.6,15.6301,14.1715,4.2316,8425.6,,,
full,minimax,random,True,,11,0.35,5,0.4,38.8,15.3525,11.4572,4.2216,6735.8,,,
full,minimax,random,True,,13,0.15,5,0.4,39.2,14.7885,20.4301,6.7281,12452.6,,,
full,minimax,random,True,,13,0.25,5,0.2,45.4,10.2859,19.8142,5.5835,11630.8,,,
full,minimax,random,True,,13,0.35,5,0,50,0.0,14.1392,3.2694,8335,,,
full,minimax,random,True,,17,0.15,5,0.4,42.4,10.4067,19.3034,10.4198,11642.2,,,
full,minimax,random,True,,17,0.25,5,0,50,0.0,21.339,2.9652,12725.6,,,
full,minimax,random,True,,17,0.35,5,0,50,0.0,12.3642,5.6644,7006,,,
full,minimax,random,True,,21,0.15,5,0,50,0.0,28.2874,5.9951,16844.6,,,
full,minimax,random,True,,21,0.25,5,0,50,0.0,20.1017,4.4546,11487.6,,,
full,minimax,random,True,,21,0.35,5,0,50,0.0,16.9805,4.3439,9802.4,,,
partial,exploration,astar,False,2,11,0.15,5,0.2,15.8,17.7257,0.1756,0.1779,,0.3835,0,47
partial,exploration,astar,False,2,11,0.25,5,0.2,17,20.5061,0.1674,0.1717,,0.3868,0,53
partial,exploration,astar,False,2,11,0.35,4,0.5,30.25,25.3163,0.3061,0.2401,,0.5496,0,50
partial,exploration,astar,False,2,13,0.15,5,0,10.8,6.8337,0.1371,0.0755,,0.2095,0,
partial,exploration,astar,False,2,13,0.25,5,0,11.8,4.3243,0.1393,0.0527,,0.2402,0,
partial,exploration,astar,False,2,13,0.35,5,0.2,27.4,35.7043,0.3046,0.3431,,0.3775,0,91
partial,exploration,astar,False,2,17,0.15,5,0,12,7.3144,0.1403,0.0917,,0.1419,0,
partial,exploration,astar,False,2,17,0.25,5,0.2,33,37.7889,0.36,0.3914,,0.2858,0,99
partial,exploration,astar,False,2,17,0.35,5,0.2,39.2,53.3873,0.5653,0.8468,,0.3135,0,133
partial,exploration,astar,False,2,21,0.15,5,0,18,6.5955,0.2167,0.0822,,0.127,0,
partial,exploration,astar,False,2,21,0.25,5,0,56.2,80.4189,0.6099,0.8422,,0.2848,0,
partial,exploration,astar,False,2,21,0.35,5,0.4,124.6,94.3679,1.2769,0.9406,,0.5832,0,190
partial,exploration,astar,False,4,11,0.15,5,0.2,14.4,15.2414,0.2375,0.223,,0.5554,0,39
partial,exploration,astar,False,4,11,0.25,5,0.4,16.2,14.4465,0.2146,0.1617,,0.6165,0,28
partial,exploration,astar,False,4,11,0.35,4,0.5,17.25,9.3941,0.1947,0.1009,,0.6487,0,20
partial,exploration,astar,False,4,13,0.15,5,0,8,4.062,0.1258,0.0618,,0.355,0,
partial,exploration,astar,False,4,13,0.25,5,0,15.8,9.3381,0.2463,0.1373,,0.5337,0,
partial,exploration,astar,False,4,13,0.35,5,0.2,28,20.4939,0.4773,0.2632,,0.6604,0,55
partial,exploration,astar,False,4,17,0.15,5,0,9,1.0,0.1646,0.0277,,0.2242,0,
partial,exploration,astar,False,4,17,0.25,5,0.2,36,43.1914,0.5123,0.652,,0.436,0,109
partial,exploration,astar,False,4,17,0.35,5,0.2,37.8,31.6338,0.5861,0.4942,,0.5751,0,77
partial,exploration,astar,False,4,21,0.15,5,0,27,13.9463,0.4636,0.2491,,0.3433,0,
partial,exploration,astar,False,4,21,0.25,5,0.2,55.2,63.3893,0.8011,0.9616,,0.454,0,163
partial,exploration,astar,False,4,21,0.35,5,0.6,86,55.5068,1.1753,0.7752,,0.6784,0,124.3333
partial,exploration,astar,False,6,11,0.15,5,0.4,15.4,13.8311,0.3267,0.3018,,0.7636,0,26
partial,exploration,astar,False,6,11,0.25,5,0.2,9.8,7.7266,0.1417,0.1047,,0.724,0,19
partial,exploration,astar,False,6,11,0.35,4,0.5,15.5,8.2664,0.2353,0.0824,,0.8037,0,15
partial,exploration,astar,False,6,13,0.15,5,0.2,12.6,11.0589,0.251,0.2047,,0.6,0,27
partial,exploration,astar,False,6,13,0.25,5,0.4,14.6,9.6592,0.195,0.1211,,0.6225,0,20
partial,exploration,astar,False,6,13,0.35,5,0.6,25.8,14.5499,0.5165,0.435,,0.8083,0,30.3333
partial,exploration,astar,False,6,17,0.15,5,0,8.8,0.8367,0.1547,0.0031,,0.3433,0,
partial,exploration,astar,False,6,17,0.25,5,0.2,20.8,16.1617,0.3809,0.293,,0.5391,0,45
partial,exploration,astar,False,6,17,0.35,5,0.2,26.6,30.0466,0.4477,0.5017,,0.5474,0,75
partial,exploration,astar,False,6,21,0.15,5,0,18,7.0,0.3486,0.1386,,0.3333,0,
partial,exploration,astar,False,6,21,0.25,5,0.2,35,18.5068,0.6575,0.3429,,0.5465,0,39
partial,exploration,astar,False,6,21,0.35,5,0.8,57.2,32.6067,0.8461,0.4826,,0.7097,0,62
partial,exploration,astar,True,2,11,0.15,5,0.2,14.8,15.0566,0.1761,0.141,,0.3901,2.2,41
partial,exploration,astar,True,2,11,0.25,5,0.2,15.4,17.0088,0.1901,0.2206,,0.3818,2.2,45
partial,exploration,astar,True,2,11,0.35,4,0.5,30.5,17.0,0.3244,0.1715,,0.6756,4,38
partial,exploration,astar,True,2,13,0.15,5,0,10.2,6.7602,0.1456,0.0942,,0.213,1.4,
partial,exploration,astar,True,2,13,0.25,5,0,15.4,8.5615,0.2015,0.1054,,0.2852,2,
partial,exploration,astar,True,2,13,0.35,5,0.2,30.4,41.8366,0.3962,0.5812,,0.3787,4.6,105
partial,exploration,astar,True,2,17,0.15,5,0,15.6,15.3395,0.2205,0.198,,0.1848,2.2,
partial,exploration,astar,True,2,17,0.25,5,0,30.2,32.5914,0.347,0.3661,,0.2651,4.4,
partial,exploration,astar,True,2,17,0.35,5,0,27.6,32.1294,0.3259,0.3849,,0.245,4.4,
partial,exploration,astar,True,2,21,0.15,5,0,24.2,20.1544,0.2891,0.2337,,0.1633,4,
partial,exploration,astar,True,2,21,0.25,5,0,27.4,11.2161,0.341,0.1646,,0.1905,4.4,
partial,exploration,astar,True,2,21,0.35,5,0,105.4,90.0822,2.5702,3.5643,,0.4544,16.4,
partial,exploration,astar,True,4,11,0.15,5,0.4,18.4,17.9527,0.2973,0.2525,,0.6298,2.8,34
partial,exploration,astar,True,4,11,0.25,5,0.4,14.6,11.4149,0.2289,0.1424,,0.6099,2.2,24
partial,exploration,astar,True,4,11,0.35,4,0.75,18.75,8.6554,0.2138,0.0958,,0.6922,2.25,18.3333
partial,exploration,astar,True,4,13,0.15,5,0,8.2,3.9623,0.1365,0.0481,,0.3491,1.2,
partial,exploration,astar,True,4,13,0.25,5,0,18,12.4298,0.3111,0.2626,,0.5728,2.8,
partial,exploration,astar,True,4,13,0.35,5,0.4,31.8,19.3054,0.4849,0.2553,,0.7373,4.8,43
partial,exploration,astar,True,4,17,0.15,5,0,9,1.0,0.1443,0.0173,,0.2242,1,
partial,exploration,astar,True,4,17,0.25,5,0,29.4,31.5087,0.4873,0.5508,,0.4221,4.6,
partial,exploration,astar,True,4,17,0.35,5,0.2,40.6,30.8269,0.6083,0.4608,,0.6284,6.4,56
partial,exploration,astar,True,4,21,0.15,5,0,28.6,14.639,0.5096,0.3158,,0.3751,4.6,
partial,exploration,astar,True,4,21,0.25,5,0.2,34,18.8282,0.5647,0.4099,,0.3955,5.2,55
partial,exploration,astar,True,4,21,0.35,5,0.2,93.2,67.303,2.4546,3.0831,,0.6218,15,83
partial,exploration,astar,True,6,11,0.15,5,0.4,15.4,13.8311,0.3093,0.2784,,0.762,2.4,26
partial,exploration,astar,True,6,11,0.25,5,0.2,9.8,7.7266,0.1371,0.0943,,0.7223,1.4,19
partial,exploration,astar,True,6,11,0.35,4,0.75,18.75,5.3151,0.2664,0.0466,,0.8884,2.25,15
partial,exploration,astar,True,6,13,0.15,5,0,10.8,6.9426,0.2298,0.1425,,0.5704,1.6,
partial,exploration,astar,True,6,13,0.25,5,0.4,14.6,9.6592,0.2042,0.1257,,0.6225,2,20
partial,exploration,astar,True,6,13,0.35,5,0.4,18.4,14.3108,0.2585,0.172,,0.7172,2.4,30
partial,exploration,astar,True,6,17,0.15,5,0,8.8,0.8367,0.1645,0.0163,,0.3433,1,
partial,exploration,astar,True,6,17,0.25,5,0.2,18.2,11.077,0.3431,0.2093,,0.5107,2.8,33
partial,exploration,astar,True,6,17,0.35,5,0.4,25.8,22.6539,0.415,0.3487,,0.5779,4,46
partial,exploration,astar,True,6,21,0.15,5,0.2,31,30.6676,0.599,0.5812,,0.4952,5,81
partial,exploration,astar,True,6,21,0.25,5,0.2,36.4,26.9314,0.7025,0.4945,,0.5637,5.8,75
partial,exploration,astar,True,6,21,0.35,5,0.6,56.4,23.5542,1.0293,0.5394,,0.717,9,59.6667
partial,exploration,beam,False,2,11,0.15,5,0.2,17.2,17.6267,0.207,0.1779,,0.4066,0,47
partial,exploration,beam,False,2,11,0.25,5,0.2,22.6,23.1366,0.2617,0.256,,0.5008,0,53
partial,exploration,beam,False,2,11,0.35,4,0.5,30.5,25.1064,0.3115,0.2383,,0.5537,0,50
partial,exploration,beam,False,2,13,0.15,5,0,10.8,6.8337,0.146,0.0828,,0.2095,0,
partial,exploration,beam,False,2,13,0.25,5,0,12,4.2426,0.1438,0.0554,,0.2438,0,
partial,exploration,beam,False,2,13,0.35,5,0.2,27.4,35.7043,0.3007,0.3421,,0.3775,0,91
partial,exploration,beam,False,2,17,0.15,5,0,15.2,12.9112,0.1916,0.1559,,0.1765,0,
partial,exploration,beam,False,2,17,0.25,5,0.2,36.8,36.2726,0.3995,0.3811,,0.3176,0,99
partial,exploration,beam,False,2,17,0.35,5,0.2,47.6,51.3011,0.5306,0.553,,0.3896,0,133
partial,exploration,beam,False,2,21,0.15,5,0,26.8,16.1152,0.3465,0.2367,,0.19,0,
partial,exploration,beam,False,2,21,0.25,5,0,64,76.6649,0.7416,0.7627,,0.3256,0,
partial,exploration,beam,False,2,21,0.35,5,0.4,124.6,94.3679,1.3192,0.9897,,0.5832,0,190
partial,exploration,beam,False,4,11,0.15,5,0.4,17.2,16.1771,0.2602,0.2266,,0.6298,0,32
partial,exploration,beam,False,4,11,0.25,5,0.4,17.2,14.2548,0.2304,0.1569,,0.643,0,28
partial,exploration,beam,False,4,11,0.35,4,0.5,17.5,9.2556,0.2031,0.1018,,0.6549,0,20
partial,exploration,beam,False,4,13,0.15,5,0,8,4.062,0.1282,0.0615,,0.355,0,
partial,exploration,beam,False,4,13,0.25,5,0,15.8,9.3381,0.2643,0.1588,,0.5337,0,
partial,exploration,beam,False,4,13,0.35,5,0.2,23.6,19.8947,0.3693,0.2679,,0.5941,0,55
partial,exploration,beam,False,4,17,0.15,5,0,10.2,2.5884,0.1894,0.0894,,0.2491,0,
partial,exploration,beam,False,4,17,0.25,5,0.2,37.2,42.4111,0.5358,0.6105,,0.4588,0,109
partial,exploration,beam,False,4,17,0.35,5,0.2,31.8,28.8998,0.4443,0.3886,,0.4914,0,77
partial,exploration,beam,False,4,21,0.15,5,0,32.4,24.0167,0.5222,0.3993,,0.39,0,
partial,exploration,beam,False,4,21,0.25,5,0.2,58,61.502,0.8605,0.9541,,0.4821,0,163
partial,exploration,beam,False,4,21,0.35,5,0.6,86,55.5068,1.1093,0.6909,,0.6784,0,124.3333
partial,exploration,beam,False,6,11,0.15,5,0.2,13.6,12.818,0.2784,0.2585,,0.7405,0,31
partial,exploration,beam,False,6,11,0.25,5,0.2,10,7.746,0.1358,0.0927,,0.7322,0,19
partial,exploration,beam,False,6,11,0.35,4,0.5,15.75,8.1394,0.2426,0.0687,,0.8079,0,15
partial,exploration,beam,False,6,13,0.15,5,0.2,12.6,11.0589,0.2602,0.2341,,0.6,0,27
partial,exploration,beam,False,6,13,0.25,5,0.4,14.6,9.6592,0.1903,0.1151,,0.6225,0,20
partial,exploration,beam,False,6,13,0.35,5,0.4,22.8,14.2373,0.3815,0.1934,,0.7609,0,31
partial,exploration,beam,False,6,17,0.15,5,0,9.4,2.0736,0.1789,0.0507,,0.3613,0,
partial,exploration,beam,False,6,17,0.25,5,0.2,24.6,16.0094,0.4725,0.2833,,0.5979,0,45
partial,exploration,beam,False,6,17,0.35,5,0.2,29.2,29.5161,0.4891,0.4868,,0.582,0,75
partial,exploration,beam,False,6,21,0.15,5,0.4,40.2,35.6539,0.7699,0.6518,,0.5728,0,75
partial,exploration,beam,False,6,21,0.25,5,0.4,40.8,22.2755,0.779,0.3988,,0.6081,0,49
partial,exploration,beam,False,6,21,0.35,5,0.8,57.2,32.6067,0.8904,0.5296,,0.7097,0,62
partial,exploration,beam,True,2,11,0.15,5,0.2,15.6,15.0433,0.1804,0.1403,,0.4116,2.4,41
partial,exploration,beam,True,2,11,0.25,5,0.2,17.8,17.5983,0.2026,0.1925,,0.4132,2.6,45
partial,exploration,beam,True,2,11,0.35,4,0.5,30.5,17.0,0.3177,0.1663,,0.6756,4,38
partial,exploration,beam,True,2,13,0.15,5,0,10.2,6.7602,0.134,0.0736,,0.213,1.4,
partial,exploration,beam,True,2,13,0.25,5,0,13.6,6.269,0.1742,0.0918,,0.2686,1.8,
partial,exploration,beam,True,2,13,0.35,5,0.2,30.6,41.7409,0.402,0.5789,,0.3835,4.6,105
partial,exploration,beam,True,2,17,0.15,5,0,16.2,15.1228,0.2059,0.2129,,0.191,2.4,
partial,exploration,beam,True,2,17,0.25,5,0,29.8,26.7993,0.3892,0.4246,,0.265,4.4,
partial,exploration,beam,True,2,17,0.35,5,0,32,31.0322,0.4142,0.394,,0.2816,5.2,
partial,exploration,beam,True,2,21,0.15,5,0,26.6,15.8051,0.3404,0.2089,,0.1868,4.2,
partial,exploration,beam,True,2,21,0.25,5,0,37,18.7483,0.4642,0.262,,0.2544,6,
partial,exploration,beam,True,2,21,0.35,5,0.2,111,89.0449,2.6016,3.5005,,0.4639,17.2,111
partial,exploration,beam,True,4,11,0.15,5,0.2,16.8,17.1085,0.2723,0.2455,,0.595,2.4,41
partial,exploration,beam,True,4,11,0.25,5,0.4,15.4,11.327,0.2279,0.1107,,0.643,2.2,24
partial,exploration,beam,True,4,11,0.35,4,0.75,18.75,8.6554,0.2122,0.092,,0.6922,2.25,18.3333
partial,exploration,beam,True,4,13,0.15,5,0,8.2,3.9623,0.1316,0.0565,,0.3491,1.2,
partial,exploration,beam,True,4,13,0.25,5,0.4,23.6,19.2562,0.3719,0.3401,,0.6107,3.8,39
partial,exploration,beam,True,4,13,0.35,5,0.4,27.6,19.8947,0.3981,0.2479,,0.671,4.2,43
partial,exploration,beam,True,4,17,0.15,5,0,10.2,2.5884,0.1716,0.047,,0.2491,1.4,
partial,exploration,beam,True,4,17,0.25,5,0,30.8,30.6056,0.5079,0.5313,,0.4485,5,
partial,exploration,beam,True,4,17,0.35,5,0.2,27.6,24.5723,0.39,0.306,,0.4782,4.2,67
partial,exploration,beam,True,4,21,0.15,5,0,32.6,19.857,0.608,0.4261,,0.4073,5.2,
partial,exploration,beam,True,4,21,0.25,5,0.2,37.4,16.6823,0.6622,0.3862,,0.4227,6,55
partial,exploration,beam,True,4,21,0.35,5,0.2,91.8,69.0051,2.3982,3.1531,,0.6299,15,83
partial,exploration,beam,True,6,11,0.15,5,0.4,15.4,13.8311,0.3327,0.3061,,0.762,2.4,26
partial,exploration,beam,True,6,11,0.25,5,0.2,10,7.746,0.1369,0.0968,,0.7306,1.6,19
partial,exploration,beam,True,6,11,0.35,4,0.75,18.75,5.3151,0.2679,0.044,,0.8884,2.25,15
partial,exploration,beam,True,6,13,0.15,5,0,10.8,6.9426,0.2382,0.1794,,0.5704,1.6,
partial,exploration,beam,True,6,13,0.25,5,0.4,14.6,9.6592,0.212,0.1376,,0.6225,2,20
partial,exploration,beam,True,6,13,0.35,5,0.2,15.4,11.8448,0.2335,0.1345,,0.6698,2,31
partial,exploration,beam,True,6,17,0.15,5,0,9.4,2.0736,0.1883,0.0521,,0.3613,1.2,
partial,exploration,beam,True,6,17,0.25,5,0.2,19.6,10.2859,0.3612,0.1558,,0.5426,3.2,33
partial,exploration,beam,True,6,17,0.35,5,0.4,26.8,21.9363,0.4388,0.3473,,0.5869,4,46
partial,exploration,beam,True,6,21,0.15,5,0,25,14.5602,0.5959,0.3334,,0.4331,4.2,
partial,exploration,beam,True,6,21,0.25,5,0.2,39.4,29.0224,0.7431,0.5341,,0.5964,6.4,75
partial,exploration,beam,True,6,21,0.35,5,0.6,56.4,23.5542,1.0414,0.5592,,0.717,9,59.6667
partial,exploration,greedy,False,2,11,0.15,5,0.4,31.2,26.0806,0.3286,0.276,,0.6215,0,56
partial,exploration,greedy,False,2,11,0.25,5,0.2,28.8,22.764,0.2859,0.2088,,0.6132,0,53
partial,exploration,greedy,False,2,11,0.35,5,0.6,32.6,19.0079,0.3156,0.1616,,0.6264,0,43
partial,exploration,greedy,False,2,13,0.15,5,0,11.4,7.0922,0.141,0.0718,,0.2213,0,
partial,exploration,greedy,False,2,13,0.25,5,0,22.2,16.053,0.2417,0.1682,,0.3538,0,
partial,exploration,greedy,False,2,13,0.35,5,0.2,32,33.5634,0.338,0.3286,,0.4674,0,91
partial,exploration,greedy,False,2,17,0.15,5,0,22.6,27.1164,0.2526,0.321,,0.2457,0,
partial,exploration,greedy,False,2,17,0.25,5,0.4,70.6,49.8628,0.725,0.5058,,0.5294,0,107
partial,exploration,greedy,False,2,17,0.35,5,0.2,59.2,52.8081,0.5678,0.5011,,0.4865,0,133
partial,exploration,greedy,False,2,21,0.15,5,0,37.6,31.4372,0.399,0.3503,,0.2467,0,
partial,exploration,greedy,False,2,21,0.25,5,0.2,99.6,81.2853,1.0321,0.8121,,0.4871,0,173
partial,exploration,greedy,False,2,21,0.35,5,0.4,128.4,89.6175,1.3603,1.0019,,0.5977,0,190
partial,exploration,greedy,False,4,11,0.15,5,0.6,22,15.9374,0.3021,0.223,,0.7455,0,31
partial,exploration,greedy,False,4,11,0.25,5,0.6,20,15.5242,0.2514,0.1668,,0.7025,0,28.3333
partial,exploration,greedy,False,4,11,0.35,5,0.6,18.8,8.0125,0.2101,0.0926,,0.719,0,20.3333
partial,exploration,greedy,False,4,13,0.15,5,0,8,4.062,0.1218,0.0593,,0.355,0,
partial,exploration,greedy,False,4,13,0.25,5,0.2,17.4,11.8448,0.2261,0.1361,,0.5278,0,33
partial,exploration,greedy,False,4,13,0.35,5,0.4,32.6,20.5256,0.4014,0.2413,,0.7385,0,51
partial,exploration,greedy,False,4,17,0.15,5,0,12.2,4.2071,0.2067,0.0829,,0.281,0,
partial,exploration,greedy,False,4,17,0.25,5,0.6,63.8,45.4665,0.8636,0.6622,,0.7218,0,92.3333
partial,exploration,greedy,False,4,17,0.35,5,0.4,40.8,28.0214,0.508,0.3742,,0.6131,0,62
partial,exploration,greedy,False,4,21,0.15,5,0,32.4,14.3283,0.5013,0.2445,,0.4073,0,
partial,exploration,greedy,False,4,21,0.25,5,0.6,91,57.4239,1.3065,0.8397,,0.7528,0,126.3333
partial,exploration,greedy,False,4,21,0.35,5,0.6,99,44.3847,1.252,0.5654,,0.7723,0,124.3333
partial,exploration,greedy,False,6,11,0.15,5,0.4,16.2,13.2552,0.3305,0.3111,,0.795,0,26
partial,exploration,greedy,False,6,11,0.25,5,0.6,15.2,9.8082,0.1872,0.1203,,0.7951,0,18.3333
partial,exploration,greedy,False,6,11,0.35,5,0.6,16.4,7.1972,0.2349,0.0668,,0.8463,0,15
partial,exploration,greedy,False,6,13,0.15,5,0.2,12.6,11.0589,0.2533,0.2272,,0.6,0,27
partial,exploration,greedy,False,6,13,0.25,5,0,11.8,6.0992,0.1727,0.0962,,0.5893,0,19
partial,exploration,greedy,False,6,13,0.35,5,0.6,25,14.7817,0.3452,0.2171,,0.8213,0,30.3333
partial,exploration,greedy,False,6,17,0.15,5,0,18.8,20.8255,0.4207,0.5941,,0.4844,0,
partial,exploration,greedy,False,6,17,0.25,5,1,60.6,15.9625,1.0432,0.3484,,0.9426,0,55.4
partial,exploration,greedy,False,6,17,0.35,5,0.4,33.4,27.9875,0.5319,0.4319,,0.6304,0,56
partial,exploration,greedy,False,6,21,0.15,5,0.6,49,34.5254,0.9297,0.6708,,0.6472,0,69.6667
partial,exploration,greedy,False,6,21,0.25,5,0.8,58.4,30.835,0.9754,0.515,,0.7383,0,65
partial,exploration,greedy,False,6,21,0.35,5,0.8,61,27.9643,0.9172,0.3987,,0.7469,0,62
partial,exploration,greedy,True,2,11,0.15,5,0.2,20,15.7797,0.2188,0.1642,,0.4942,3.2,41
partial,exploration,greedy,True,2,11,0.25,5,0.2,21.2,18.2538,0.2294,0.1997,,0.5025,3.4,45
partial,exploration,greedy,True,2,11,0.35,5,0.6,28.8,13.1605,0.2742,0.1132,,0.6281,3.4,35
partial,exploration,greedy,True,2,13,0.15,5,0,10.2,6.7602,0.129,0.0697,,0.2154,1.4,
partial,exploration,greedy,True,2,13,0.25,5,0.2,22,12.7867,0.2427,0.1391,,0.3716,3.2,37
partial,exploration,greedy,True,2,13,0.35,5,0.4,41.8,39.5057,0.5037,0.5489,,0.5326,6.4,80
partial,exploration,greedy,True,2,17,0.15,5,0,15.6,11.5456,0.1748,0.132,,0.1896,2.4,
partial,exploration,greedy,True,2,17,0.25,5,0,52,44.7884,0.599,0.5607,,0.4083,8,
partial,exploration,greedy,True,2,17,0.35,5,0.2,73,81.4279,1.1036,1.414,,0.4222,11,
partial,exploration,greedy,True,2,21,0.15,5,0,38.4,31.7852,0.4948,0.4681,,0.2472,6,
partial,exploration,greedy,True,2,21,0.25,5,0.2,80.8,59.0483,0.8821,0.6304,,0.4853,13.2,155
partial,exploration,greedy,True,2,21,0.35,5,0.2,115.2,84.4079,2.6316,3.4632,,0.4862,18,111
partial,exploration,greedy,True,4,11,0.15,5,0.6,23.2,17.3263,0.3513,0.2454,,0.7372,3.6,32.3333
partial,exploration,greedy,True,4,11,0.25,5,0.6,18.8,13.8275,0.2658,0.1456,,0.6992,2.8,26.3333
partial,exploration,greedy,True,4,11,0.35,5,0.8,19.8,7.2938,0.2179,0.082,,0.7488,2.2,19
partial,exploration,greedy,True,4,13,0.15,5,0,8.2,3.9623,0.1319,0.0488,,0.3491,1.2,
partial,exploration,greedy,True,4,13,0.25,5,0,17.8,12.9499,0.2462,0.1828,,0.5456,2.6,
partial,exploration,greedy,True,4,13,0.35,5,0.4,28.6,19.1651,0.3736,0.2158,,0.7278,4.2,43
partial,exploration,greedy,True,4,17,0.15,5,0,12.2,4.2071,0.1793,0.0718,,0.281,1.8,
partial,exploration,greedy,True,4,17,0.25,5,0.4,50,31.9844,0.6693,0.4265,,0.665,8.2,67
partial,exploration,greedy,True,4,17,0.35,5,0.4,38,24.96,0.723,0.5587,,0.6138,5.8,56
partial,exploration,greedy,True,4,21,0.15,5,0,37.4,21.8243,0.694,0.5058,,0.4576,6,
partial,exploration,greedy,True,4,21,0.25,5,0.6,84.6,44.9533,1.2943,0.774,,0.78,13.8,95.6667
partial,exploration,greedy,True,4,21,0.35,5,0.4,128.6,75.5798,5.8084,6.9396,,0.6803,20.6,107
partial,exploration,greedy,True,6,11,0.15,5,0.4,16.2,13.2552,0.3255,0.308,,0.7851,2.4,26
partial,exploration,greedy,True,6,11,0.25,5,0.6,14.8,9.5499,0.187,0.1155,,0.7934,2.4,17.6667
partial,exploration,greedy,True,6,11,0.35,5,0.8,18.8,4.6043,0.2604,0.0441,,0.9107,2,15
partial,exploration,greedy,True,6,13,0.15,5,0,10.8,6.9426,0.2279,0.1481,,0.5704,1.6,
partial,exploration,greedy,True,6,13,0.25,5,0,11.2,5.4498,0.1895,0.1172,,0.5834,1.4,19
partial,exploration,greedy,True,6,13,0.35,5,0.6,26.6,14.8762,0.5686,0.563,,0.8083,3.8,30
partial,exploration,greedy,True,6,17,0.15,5,0,18.2,19.4859,0.3191,0.3424,,0.4851,2.8,
partial,exploration,greedy,True,6,17,0.25,5,0.4,33.2,16.9174,0.6083,0.3272,,0.7114,5.4,36
partial,exploration,greedy,True,6,17,0.35,5,0.4,29,20.1122,0.457,0.2961,,0.6201,4.2,46
partial,exploration,greedy,True,6,21,0.15,5,0,29.4,23.1582,0.5983,0.4204,,0.4916,4.8,
partial,exploration,greedy,True,6,21,0.25,5,0.4,59.6,40.6915,1.2005,0.8713,,0.7188,9.6,90
partial,exploration,greedy,True,6,21,0.35,5,0.6,50.6,21.4196,0.8294,0.3842,,0.659,8,59.6667
partial,exploration,random,False,2,11,0.15,5,0.4,30.2,23.8684,0.332,0.2554,,0.633,0,54
partial,exploration,random,False,2,11,0.25,5,0.4,31.2,22.8736,0.3126,0.2014,,0.6512,0,53
partial,exploration,random,False,2,11,0.35,5,0.6,38.2,14.2548,0.3847,0.1136,,0.7256,0,43
partial,exploration,random,False,2,13,0.15,5,0,24.4,18.0361,0.3348,0.2322,,0.4178,0,
partial,exploration,random,False,2,13,0.25,5,0.4,40.6,31.1657,0.443,0.3243,,0.5846,0,74
partial,exploration,random,False,2,13,0.35,5,0.6,52.4,34.7534,0.5755,0.357,,0.6367,0,76.3333
partial,exploration,random,False,2,17,0.15,5,0,44.2,30.6953,0.5196,0.3434,,0.4228,0,
partial,exploration,random,False,2,17,0.25,5,0.6,85.6,64.3568,0.8743,0.6517,,0.6152,0,128.3333
partial,exploration,random,False,2,17,0.35,5,0.6,84.2,46.3864,0.8282,0.4618,,0.6581,0,110.3333
partial,exploration,random,False,2,21,0.15,5,0,63.4,63.9124,0.7594,0.8548,,0.4054,0,
partial,exploration,random,False,2,21,0.25,5,0.2,104,77.7335,1.0871,0.7678,,0.5011,0,173
partial,exploration,random,False,2,21,0.35,5,0.4,156.6,61.2152,1.6789,0.6635,,0.7329,0,190
partial,exploration,random,False,4,11,0.15,5,0.6,22.8,14.9733,0.3222,0.2081,,0.7736,0,31
partial,exploration,random,False,4,11,0.25,5,0.6,21.2,14.0784,0.2835,0.1575,,0.7438,0,28.3333
partial,exploration,random,False,4,11,0.35,5,0.8,24.2,1.0954,0.2858,0.0431,,0.8909,0,20.5
partial,exploration,random,False,4,13,0.15,5,0.4,25.4,17.1552,0.3894,0.2352,,0.6734,0,42
partial,exploration,random,False,4,13,0.25,5,0.4,30.6,12.3004,0.383,0.1513,,0.7858,0,29
