mode,agent,pursuer,size,density,seed,dynamic,visibility_radius,outcome,win,steps,nodes_expanded,time_ms,cells_explored,wall_shifts,phase_switch_step,error
full,expectimax,greedy,13,0.25,13250,True,,timeout,0,50,9629,21.7339,,,,
full,expectimax,beam,13,0.25,13250,True,,timeout,0,50,10811,24.8929,,,,
full,expectimax,astar,13,0.25,13250,True,,timeout,0,50,10421,24.3248,,,,
full,lrta,random,13,0.25,13250,True,,agent_win,1,23,0,0.1282,,,,
full,lrta,greedy,13,0.25,13250,True,,agent_win,1,23,0,0.1169,,,,
full,lrta,beam,13,0.25,13250,True,,agent_win,1,23,0,0.1342,,,,
full,lrta,astar,13,0.25,13250,True,,agent_win,1,23,0,0.1379,,,,
full,hill_climb,random,13,0.25,13250,True,,agent_win,1,23,300,1.319,,,,
full,hill_climb,greedy,13,0.25,13250,True,,agent_win,1,23,300,1.5659,,,,
full,hill_climb,beam,13,0.25,13250,True,,agent_win,1,23,300,1.4955,,,,
full,hill_climb,astar,13,0.25,13250,True,,agent_win,1,23,300,1.3141,,,,
full,beam_search,random,13,0.25,13250,True,,agent_win,1,23,650,2.4698,,,,
full,beam_search,greedy,13,0.25,13250,True,,agent_win,1,23,652,2.54,,,,
full,beam_search,beam,13,0.25,13250,True,,agent_win,1,23,652,2.6171,,,,
full,beam_search,astar,13,0.25,13250,True,,agent_win,1,23,652,2.2704,,,,
full,minimax,random,13,0.25,13251,False,,timeout,0,50,18043,30.7352,,,,
full,minimax,greedy,13,0.25,13251,False,,pursuer_win,0,20,7238,14.7629,,,,
full,minimax,beam,13,0.25,13251,False,,pursuer_win,0,20,7238,12.5524,,,,
full,minimax,astar,13,0.25,13251,False,,pursuer_win,0,20,7238,13.5708,,,,
full,alpha_beta,random,13,0.25,13251,False,,timeout,0,50,9273,16.6876,,,,
full,alpha_beta,greedy,13,0.25,13251,False,,pursuer_win,0,20,3085,5.9406,,,,
full,alpha_beta,beam,13,0.25,13251,False,,pursuer_win,0,20,3085,6.2205,,,,
full,alpha_beta,astar,13,0.25,13251,False,,pursuer_win,0,20,3085,5.555,,,,
full,expectimax,random,13,0.25,13251,False,,timeout,0,50,18048,38.5888,,,,
full,expectimax,greedy,13,0.25,13251,False,,agent_win,1,23,10236,22.5565,,,,
full,expectimax,beam,13,0.25,13251,False,,agent_win,1,23,9843,20.1998,,,,
full,expectimax,astar,13,0.25,13251,False,,agent_win,1,23,9795,21.2085,,,,
full,lrta,random,13,0.25,13251,False,,pursuer_win,0,11,0,0.0571,,,,
full,lrta,greedy,13,0.25,13251,False,,pursuer_win,0,7,0,0.0372,,,,
full,lrta,beam,13,0.25,13251,False,,pursuer_win,0,7,0,0.0427,,,,
full,lrta,astar,13,0.25,13251,False,,pursuer_win,0,7,0,0.0407,,,,
full,hill_climb,random,13,0.25,13251,False,,pursuer_win,0,11,209,0.7724,,,,
full,hill_climb,greedy,13,0.25,13251,False,,pursuer_win,0,7,147,0.5548,,,,
full,hill_climb,beam,13,0.25,13251,False,,pursuer_win,0,7,147,0.5521,,,,
full,hill_climb,astar,13,0.25,13251,False,,pursuer_win,0,7,147,0.5604,,,,
full,beam_search,random,13,0.25,13251,False,,pursuer_win,0,11,429,1.4821,,,,
full,beam_search,greedy,13,0.25,13251,False,,pursuer_win,0,7,301,1.2442,,,,
full,beam_search,beam,13,0.25,13251,False,,pursuer_win,0,7,301,1.1825,,,,
full,beam_search,astar,13,0.25,13251,False,,pursuer_win,0,7,301,1.1654,,,,
full,minimax,random,13,0.25,13251,True,,timeout,0,50,16012,26.6164,,,,
full,minimax,greedy,13,0.25,13251,True,,agent_win,1,29,11399,18.0821,,,,
full,minimax,beam,13,0.25,13251,True,,pursuer_win,0,20,6817,10.9777,,,,
full,minimax,astar,13,0.25,13251,True,,pursuer_win,0,20,6817,11.5062,,,,
full,alpha_beta,random,13,0.25,13251,True,,timeout,0,50,7701,13.8628,,,,
full,alpha_beta,greedy,13,0.25,13251,True,,agent_win,1,29,4558,8.975,,,,
full,alpha_beta,beam,13,0.25,13251,True,,pursuer_win,0,20,2909,5.3493,,,,
full,alpha_beta,astar,13,0.25,13251,True,,pursuer_win,0,20,2909,5.333,,,,
full,expectimax,random,13,0.25,13251,True,,timeout,0,50,16017,35.3051,,,,
full,expectimax,greedy,13,0.25,13251,True,,agent_win,1,23,10028,22.3226,,,,
full,expectimax,beam,13,0.25,13251,True,,agent_win,1,23,9629,21.0478,,,,
full,expectimax,astar,13,0.25,13251,True,,agent_win,1,23,9794,20.5531,,,,
full,lrta,random,13,0.25,13251,True,,agent_win,1,23,0,0.1196,,,,
full,lrta,greedy,13,0.25,13251,True,,pursuer_win,0,7,0,0.0418,,,,
full,lrta,beam,13,0.25,13251,True,,pursuer_win,0,7,0,0.0467,,,,
full,lrta,astar,13,0.25,13251,True,,pursuer_win,0,7,0,0.0456,,,,
full,hill_climb,random,13,0.25,13251,True,,agent_win,1,23,300,1.1101,,,,
full,hill_climb,greedy,13,0.25,13251,True,,pursuer_win,0,7,147,0.5487,,,,
full,hill_climb,beam,13,0.25,13251,True,,pursuer_win,0,7,147,0.7188,,,,
full,hill_climb,astar,13,0.25,13251,True,,pursuer_win,0,7,147,0.6822,,,,
full,beam_search,random,13,0.25,13251,True,,agent_win,1,23,625,2.1793,,,,
full,beam_search,greedy,13,0.25,13251,True,,pursuer_win,0,7,302,1.0544,,,,
full,beam_search,beam,13,0.25,13251,True,,pursuer_win,0,7,302,1.0721,,,,
full,beam_search,astar,13,0.25,13251,True,,pursuer_win,0,7,302,1.0621,,,,
partial,online_astar,random,11,0.15,16150,False,2,pursuer_win,0,9,,2.1656,0.3306,0,,
partial,online_astar,greedy,11,0.15,16150,False,2,pursuer_win,0,10,,2.4573,0.3636,0,,
partial,online_astar,beam,11,0.15,16150,False,2,pursuer_win,0,7,,2.0454,0.2727,0,,
partial,online_astar,astar,11,0.15,16150,False,2,pursuer_win,0,7,,1.9688,0.2727,0,,
partial,online_lrta,random,11,0.15,16150,False,2,pursuer_win,0,11,,0.0716,0.3471,0,,
partial,online_lrta,greedy,11,0.15,16150,False,2,pursuer_win,0,12,,0.0656,0.3802,0,,
partial,online_lrta,beam,11,0.15,16150,False,2,pursuer_win,0,8,,0.0552,0.281,0,,
partial,online_lrta,astar,11,0.15,16150,False,2,pursuer_win,0,8,,0.0538,0.281,0,,
partial,exploration,random,11,0.15,16150,False,2,agent_win,1,61,,0.6146,1.0,0,61,
partial,exploration,greedy,11,0.15,16150,False,2,pursuer_win,0,33,,0.3571,0.7107,0,,
partial,exploration,beam,11,0.15,16150,False,2,pursuer_win,0,10,,0.1476,0.2975,0,,
partial,exploration,astar,11,0.15,16150,False,2,pursuer_win,0,10,,0.1666,0.2975,0,,
partial,online_astar,random,11,0.15,16150,False,4,pursuer_win,0,9,,2.8005,0.562,0,,
partial,online_astar,greedy,11,0.15,16150,False,4,pursuer_win,0,10,,2.2016,0.5868,0,,
partial,online_astar,beam,11,0.15,16150,False,4,pursuer_win,0,7,,2.0574,0.4793,0,,
partial,online_astar,astar,11,0.15,16150,False,4,pursuer_win,0,7,,1.9275,0.4793,0,,
partial,online_lrta,random,11,0.15,16150,False,4,pursuer_win,0,11,,0.0686,0.5702,0,,
partial,online_lrta,greedy,11,0.15,16150,False,4,pursuer_win,0,12,,0.0719,0.595,0,,
partial,online_lrta,beam,11,0.15,16150,False,4,pursuer_win,0,8,,0.0639,0.4793,0,,
partial,online_lrta,astar,11,0.15,16150,False,4,pursuer_win,0,8,,0.0612,0.4793,0,,
partial,exploration,random,11,0.15,16150,False,4,agent_win,1,31,,0.4391,1.0,0,29,
partial,exploration,greedy,11,0.15,16150,False,4,agent_win,1,31,,0.4447,1.0,0,29,
partial,exploration,beam,11,0.15,16150,False,4,pursuer_win,0,8,,0.1884,0.4793,0,,
partial,exploration,astar,11,0.15,16150,False,4,pursuer_win,0,8,,0.1572,0.4793,0,,
partial,online_astar,random,11,0.15,16150,False,6,pursuer_win,0,9,,2.0828,0.7521,0,,
partial,online_astar,greedy,11,0.15,16150,False,6,pursuer_win,0,10,,2.1267,0.7769,0,,
partial,online_astar,beam,11,0.15,16150,False,6,pursuer_win,0,7,,1.9685,0.6694,0,,
partial,online_astar,astar,11,0.15,16150,False,6,pursuer_win,0,7,,2.1255,0.6694,0,,
partial,online_lrta,random,11,0.15,16150,False,6,pursuer_win,0,11,,0.0706,0.7521,0,,
partial,online_lrta,greedy,11,0.15,16150,False,6,pursuer_win,0,12,,0.079,0.7769,0,,
partial,online_lrta,beam,11,0.15,16150,False,6,pursuer_win,0,8,,0.0626,0.6612,0,,
partial,online_lrta,astar,11,0.15,16150,False,6,pursuer_win,0,8,,0.0572,0.6612,0,,
partial,exploration,random,11,0.15,16150,False,6,pursuer_win,0,9,,0.1613,0.7521,0,,
partial,exploration,greedy,11,0.15,16150,False,6,pursuer_win,0,10,,0.1534,0.7769,0,,
partial,exploration,beam,11,0.15,16150,False,6,pursuer_win,0,7,,0.1527,0.6694,0,,
partial,exploration,astar,11,0.15,16150,False,6,pursuer_win,0,7,,0.1539,0.6694,0,,
partial,online_astar,random,11,0.15,16150,True,2,agent_win,1,23,,2.3062,0.6033,4,,
partial,online_astar,greedy,11,0.15,16150,True,2,pursuer_win,0,10,,2.2954,0.3636,1,,
partial,online_astar,beam,11,0.15,16150,True,2,pursuer_win,0,7,,1.9898,0.2727,1,,
partial,online_astar,astar,11,0.15,16150,True,2,pursuer_win,0,7,,1.9636,0.2727,1,,
partial,online_lrta,random,11,0.15,16150,True,2,agent_win,1,23,,0.1284,0.6033,4,,
partial,online_lrta,greedy,11,0.15,16150,True,2,pursuer_win,0,12,,0.0929,0.3802,2,,
partial,online_lrta,beam,11,0.15,16150,True,2,pursuer_win,0,8,,0.0586,0.281,1,,
partial,online_lrta,astar,11,0.15,16150,True,2,pursuer_win,0,8,,0.0596,0.281,1,,
partial,exploration,random,11,0.15,16150,True,2,pursuer_win,0,17,,0.1964,0.4463,3,,
partial,exploration,greedy,11,0.15,16150,True,2,pursuer_win,0,31,,0.3965,0.6942,5,,
partial,exploration,beam,11,0.15,16150,True,2,pursuer_win,0,10,,0.167,0.2975,1,,
partial,exploration,astar,11,0.15,16150,True,2,pursuer_win,0,10,,0.1649,0.2975,1,,
partial,online_astar,random,11,0.15,16150,True,4,agent_win,1,23,,2.8938,0.8099,4,,
partial,online_astar,greedy,11,0.15,16150,True,4,pursuer_win,0,10,,2.5274,0.5868,1,,
partial,online_astar,beam,11,0.15,16150,True,4,pursuer_win,0,7,,1.8281,0.4793,1,,
partial,online_astar,astar,11,0.15,16150,True,4,pursuer_win,0,7,,1.8954,0.4793,1,,
partial,online_lrta,random,11,0.15,16150,True,4,agent_win,1,23,,0.1277,0.8099,4,,
partial,online_lrta,greedy,11,0.15,16150,True,4,pursuer_win,0,12,,0.0745,0.595,2,,
partial,online_lrta,beam,11,0.15,16150,True,4,pursuer_win,0,8,,0.0672,0.4793,1,,
partial,online_lrta,astar,11,0.15,16150,True,4,pursuer_win,0,8,,0.0585,0.4793,1,,
partial,exploration,random,11,0.15,16150,True,4,agent_win,1,39,,0.6229,1.0,6,37,
partial,exploration,greedy,11,0.15,16150,True,4,agent_win,1,31,,0.4149,1.0,5,29,
partial,exploration,beam,11,0.15,16150,True,4,pursuer_win,0,8,,0.178,0.4793,1,,
partial,exploration,astar,11,0.15,16150,True,4,pursuer_win,0,8,,0.1539,0.4793,1,,
partial,online_astar,random,11,0.15,16150,True,6,agent_win,1,23,,2.4406,0.9256,4,,
partial,online_astar,greedy,11,0.15,16150,True,6,pursuer_win,0,10,,2.3004,0.7769,1,,
partial,online_astar,beam,11,0.15,16150,True,6,pursuer_win,0,7,,1.9019,0.6694,1,,
partial,online_astar,astar,11,0.15,16150,True,6,pursuer_win,0,7,,1.7922,0.6694,1,,
partial,online_lrta,random,11,0.15,16150,True,6,agent_win,1,23,,0.1285,0.9256,4,,
partial,online_lrta,greedy,11,0.15,16150,True,6,pursuer_win,0,12,,0.0735,0.7769,2,,
partial,online_lrta,beam,11,0.15,16150,True,6,pursuer_win,0,8,,0.0579,0.6612,1,,
partial,online_lrta,astar,11,0.15,16150,True,6,pursuer_win,0,8,,0.0566,0.6612,1,,
partial,exploration,random,11,0.15,16150,True,6,agent_win,1,25,,0.362,0.9587,4,17,
partial,exploration,greedy,11,0.15,16150,True,6,pursuer_win,0,10,,0.174,0.7769,1,,
partial,exploration,beam,11,0.15,16150,True,6,pursuer_win,0,7,,0.1597,0.6694,1,,
partial,exploration,astar,11,0.15,16150,True,6,pursuer_win,0,7,,0.1545,0.6694,1,,
partial,online_astar,random,11,0.15,16151,False,2,agent_win,1,21,,2.4702,0.4959,0,,
partial,online_astar,greedy,11,0.15,16151,False,2,agent_win,1,21,,2.2814,0.4959,0,,
partial,online_astar,beam,11,0.15,16151,False,2,agent_win,1,21,,2.378,0.4959,0,,
partial,online_astar,astar,11,0.15,16151,False,2,agent_win,1,21,,2.5299,0.4959,0,,
partial,online_lrta,random,11,0.15,16151,False,2,agent_win,1,21,,0.1158,0.4959,0,,
partial,online_lrta,greedy,11,0.15,16151,False,2,agent_win,1,21,,0.147,0.4959,0,,
partial,online_lrta,beam,11,0.15,16151,False,2,agent_win,1,21,,0.1158,0.4959,0,,
partial,online_lrta,astar,11,0.15,16151,False,2,agent_win,1,21,,0.1164,0.4959,0,,
partial,exploration,random,11,0.15,16151,False,2,agent_win,1,47,,0.8146,0.9421,0,47,
partial,exploration,greedy,11,0.15,16151,False,2,agent_win,1,47,,0.8598,0.9421,0,47,
partial,exploration,beam,11,0.15,16151,False,2,agent_win,1,47,,0.4927,0.9421,0,47,
partial,exploration,astar,11,0.15,16151,False,2,agent_win,1,47,,0.4966,0.9421,0,47,
partial,online_astar,random,11,0.15,16151,False,4,agent_win,1,19,,2.3242,0.719,0,,
partial,online_astar,greedy,11,0.15,16151,False,4,agent_win,1,19,,2.3484,0.719,0,,
partial,online_astar,beam,11,0.15,16151,False,4,agent_win,1,19,,2.8239,0.719,0,,
partial,online_astar,astar,11,0.15,16151,False,4,agent_win,1,19,,2.1661,0.719,0,,
partial,online_lrta,random,11,0.15,16151,False,4,agent_win,1,21,,0.1018,0.719,0,,
partial,online_lrta,greedy,11,0.15,16151,False,4,agent_win,1,21,,0.1087,0.719,0,,
partial,online_lrta,beam,11,0.15,16151,False,4,agent_win,1,21,,0.0974,0.719,0,,
partial,online_lrta,astar,11,0.15,16151,False,4,agent_win,1,21,,0.0961,0.719,0,,
partial,exploration,random,11,0.15,16151,False,4,agent_win,1,41,,0.5256,1.0,0,39,
partial,exploration,greedy,11,0.15,16151,False,4,agent_win,1,41,,0.5334,1.0,0,39,
partial,exploration,beam,11,0.15,16151,False,4,agent_win,1,41,,0.5392,1.0,0,39,
partial,exploration,astar,11,0.15,16151,False,4,agent_win,1,41,,0.5342,1.0,0,39,
partial,online_astar,random,11,0.15,16151,False,6,agent_win,1,19,,2.5584,0.8678,0,,
partial,online_astar,greedy,11,0.15,16151,False,6,agent_win,1,19,,2.1643,0.8678,0,,
partial,online_astar,beam,11,0.15,16151,False,6,agent_win,1,19,,2.1027,0.8678,0,,
partial,online_astar,astar,11,0.15,16151,False,6,agent_win,1,19,,2.0577,0.8678,0,,
partial,online_lrta,random,11,0.15,16151,False,6,agent_win,1,21,,0.1019,0.8678,0,,
partial,online_lrta,greedy,11,0.15,16151,False,6,agent_win,1,21,,0.1023,0.8678,0,,
partial,online_lrta,beam,11,0.15,16151,False,6,agent_win,1,21,,0.106,0.8678,0,,
partial,online_lrta,astar,11,0.15,16151,False,6,agent_win,1,21,,0.1011,0.8678,0,,
partial,exploration,random,11,0.15,16151,False,6,agent_win,1,35,,0.6533,1.0,0,31,
partial,exploration,greedy,11,0.15,16151,False,6,agent_win,1,35,,0.7304,1.0,0,31,
partial,exploration,beam,11,0.15,16151,False,6,agent_win,1,35,,0.678,1.0,0,31,
partial,exploration,astar,11,0.15,16151,False,6,agent_win,1,35,,0.6388,1.0,0,31,
partial,online_astar,random,11,0.15,16151,True,2,agent_win,1,21,,2.3483,0.4959,3,,
partial,online_astar,greedy,11,0.15,16151,True,2,agent_win,1,21,,2.3157,0.4959,3,,
partial,online_astar,beam,11,0.15,16151,True,2,agent_win,1,21,,3.5503,0.4959,3,,
partial,online_astar,astar,11,0.15,16151,True,2,agent_win,1,21,,2.5201,0.4959,3,,
partial,online_lrta,random,11,0.15,16151,True,2,agent_win,1,21,,0.1065,0.4959,3,,
partial,online_lrta,greedy,11,0.15,16151,True,2,agent_win,1,21,,0.1047,0.4959,3,,
partial,online_lrta,beam,11,0.15,16151,True,2,agent_win,1,21,,0.1061,0.4959,3,,
partial,online_lrta,astar,11,0.15,16151,True,2,agent_win,1,21,,0.105,0.4959,3,,
partial,exploration,random,11,0.15,16151,True,2,agent_win,1,41,,0.3907,0.9339,7,41,
partial,exploration,greedy,11,0.15,16151,True,2,agent_win,1,41,,0.7268,0.9339,7,41,
partial,exploration,beam,11,0.15,16151,True,2,agent_win,1,41,,0.6987,0.9339,7,41,
partial,exploration,astar,11,0.15,16151,True,2,agent_win,1,41,,0.4405,0.9339,7,41,
partial,online_astar,random,11,0.15,16151,True,4,agent_win,1,19,,2.1244,0.719,3,,
partial,online_astar,greedy,11,0.15,16151,True,4,agent_win,1,19,,2.2107,0.719,3,,
partial,online_astar,beam,11,0.15,16151,True,4,agent_win,1,19,,2.5421,0.719,3,,
partial,online_astar,astar,11,0.15,16151,True,4,agent_win,1,19,,2.2902,0.719,3,,
partial,online_lrta,random,11,0.15,16151,True,4,agent_win,1,21,,0.1476,0.719,3,,
partial,online_lrta,greedy,11,0.15,16151,True,4,agent_win,1,21,,0.115,0.719,3,,
partial,online_lrta,beam,11,0.15,16151,True,4,agent_win,1,21,,0.1143,0.719,3,,
partial,online_lrta,astar,11,0.15,16151,True,4,agent_win,1,21,,0.1076,0.719,3,,
partial,exploration,random,11,0.15,16151,True,4,agent_win,1,45,,0.5974,1.0,7,41,
partial,exploration,greedy,11,0.15,16151,True,4,agent_win,1,45,,0.6817,1.0,7,41,
partial,exploration,beam,11,0.15,16151,True,4,agent_win,1,45,,0.5984,1.0,7,41,
partial,exploration,astar,11,0.15,16151,True,4,agent_win,1,45,,0.6662,1.0,7,41,
partial,online_astar,random,11,0.15,16151,True,6,agent_win,1,19,,2.1874,0.8678,3,,
partial,online_astar,greedy,11,0.15,16151,True,6,agent_win,1,19,,2.2958,0.8678,3,,
partial,online_astar,beam,11,0.15,16151,True,6,agent_win,1,19,,2.6412,0.8678,3,,
partial,online_astar,astar,11,0.15,16151,True,6,agent_win,1,19,,2.3317,0.8678,3,,
partial,online_lrta,random,11,0.15,16151,True,6,agent_win,1,21,,0.1244,0.8678,3,,
partial,online_lrta,greedy,11,0.15,16151,True,6,agent_win,1,21,,0.1211,0.8678,3,,
partial,online_lrta,beam,11,0.15,16151,True,6,agent_win,1,21,,0.1264,0.8678,3,,
partial,online_lrta,astar,11,0.15,16151,True,6,agent_win,1,21,,0.1269,0.8678,3,,
partial,exploration,random,11,0.15,16151,True,6,agent_win,1,35,,0.7518,1.0,6,31,
partial,exploration,greedy,11,0.15,16151,True,6,agent_win,1,35,,0.7361,1.0,6,31,
partial,exploration,beam,11,0.15,16151,True,6,agent_win,1,35,,0.7417,1.0,6,31,
partial,exploration,astar,11,0.15,16151,True,6,agent_win,1,35,,0.6792,1.0,6,31,
partial,online_astar,random,11,0.25,16250,False,2,pursuer_win,0,6,,1.7691,0.2231,0,,
partial,online_astar,greedy,11,0.25,16250,False,2,pursuer_win,0,4,,1.4392,0.1736,0,,
partial,online_astar,beam,11,0.25,16250,False,2,pursuer_win,0,4,,1.4694,0.1736,0,,
partial,online_astar,astar,11,0.25,16250,False,2,pursuer_win,0,4,,1.4782,0.1736,0,,
partial,online_lrta,random,11,0.25,16250,False,2,pursuer_win,0,6,,0.0417,0.2231,0,,
partial,online_lrta,greedy,11,0.25,16250,False,2,pursuer_win,0,4,,0.0317,0.1736,0,,
partial,online_lrta,beam,11,0.25,16250,False,2,pursuer_win,0,4,,0.0357,0.1736,0,,
partial,online_lrta,astar,11,0.25,16250,False,2,pursuer_win,0,4,,0.0342,0.1736,0,,
partial,exploration,random,11,0.25,16250,False,2,pursuer_win,0,6,,0.0819,0.2231,0,,
partial,exploration,greedy,11,0.25,16250,False,2,pursuer_win,0,4,,0.0621,0.1736,0,,
partial,exploration,beam,11,0.25,16250,False,2,pursuer_win,0,4,,0.063,0.1736,0,,
partial,exploration,astar,11,0.25,16250,False,2,pursuer_win,0,4,,0.0605,0.1736,0,,
partial,online_astar,random,11,0.25,16250,False,4,pursuer_win,0,6,,1.6463,0.405,0,,
partial,online_astar,greedy,11,0.25,16250,False,4,pursuer_win,0,4,,1.6423,0.3306,0,,
partial,online_astar,beam,11,0.25,16250,False,4,pursuer_win,0,4,,1.5785,0.3306,0,,
partial,online_astar,astar,11,0.25,16250,False,4,pursuer_win,0,4,,1.4308,0.3306,0,,
partial,online_lrta,random,11,0.25,16250,False,4,pursuer_win,0,6,,0.0652,0.405,0,,
partial,online_lrta,greedy,11,0.25,16250,False,4,pursuer_win,0,4,,0.0359,0.3306,0,,
partial,online_lrta,beam,11,0.25,16250,False,4,pursuer_win,0,4,,0.0333,0.3306,0,,
partial,online_lrta,astar,11,0.25,16250,False,4,pursuer_win,0,4,,0.033,0.3306,0,,
partial,exploration,random,11,0.25,16250,False,4,pursuer_win,0,6,,0.0835,0.405,0,,
partial,exploration,greedy,11,0.25,16250,False,4,pursuer_win,0,4,,0.0811,0.3306,0,,
partial,exploration,beam,11,0.25,16250,False,4,pursuer_win,0,4,,0.0831,0.3306,0,,
partial,exploration,astar,11,0.25,16250,False,4,pursuer_win,0,4,,0.0824,0.3306,0,,
partial,online_astar,random,11,0.25,16250,False,6,pursuer_win,0,6,,1.5688,0.5868,0,,
partial,online_astar,greedy,11,0.25,16250,False,6,pursuer_win,0,4,,1.3264,0.5124,0,,
partial,online_astar,beam,11,0.25,16250,False,6,pursuer_win,0,4,,1.5369,0.5124,0,,
partial,online_astar,astar,11,0.25,16250,False,6,pursuer_win,0,4,,1.5691,0.5124,0,,
partial,online_lrta,random,11,0.25,16250,False,6,pursuer_win,0,6,,0.0455,0.5868,0,,
partial,online_lrta,greedy,11,0.25,16250,False,6,pursuer_win,0,4,,0.0349,0.5124,0,,
partial,online_lrta,beam,11,0.25,16250,False,6,pursuer_win,0,4,,0.0377,0.5124,0,,
partial,online_lrta,astar,11,0.25,16250,False,6,pursuer_win,0,4,,0.0345,0.5124,0,,
partial,exploration,random,11,0.25,16250,False,6,pursuer_win,0,6,,0.1752,0.5868,0,,
partial,exploration,greedy,11,0.25,16250,False,6,pursuer_win,0,4,,0.0773,0.5124,0,,
partial,exploration,beam,11,0.25,16250,False,6,pursuer_win,0,4,,0.0587,0.5124,0,,
partial,exploration,astar,11,0.25,16250,False,6,pursuer_win,0,4,,0.0587,0.5124,0,,
partial,online_astar,random,11,0.25,16250,True,2,agent_win,1,45,,4.3697,0.7025,7,,
partial,online_astar,greedy,11,0.25,16250,True,2,pursuer_win,0,4,,1.7228,0.1736,0,,
partial,online_astar,beam,11,0.25,16250,True,2,pursuer_win,0,4,,1.5101,0.1736,0,,
partial,online_astar,astar,11,0.25,16250,True,2,pursuer_win,0,4,,1.4348,0.1736,0,,
partial,online_lrta,random,11,0.25,16250,True,2,agent_win,1,47,,0.2268,0.6942,8,,
partial,online_lrta,greedy,11,0.25,16250,True,2,pursuer_win,0,4,,0.0315,0.1736,0,,
partial,online_lrta,beam,11,0.25,16250,True,2,pursuer_win,0,4,,0.0336,0.1736,0,,
partial,online_lrta,astar,11,0.25,16250,True,2,pursuer_win,0,4,,0.0325,0.1736,0,,
partial,exploration,random,11,0.25,16250,True,2,agent_win,1,63,,0.6131,0.9504,10,63,
partial,exploration,greedy,11,0.25,16250,True,2,pursuer_win,0,4,,0.061,0.1736,0,,
partial,exploration,beam,11,0.25,16250,True,2,pursuer_win,0,4,,0.0643,0.1736,0,,
partial,exploration,astar,11,0.25,16250,True,2,pursuer_win,0,4,,0.0627,0.1736,0,,
partial,online_astar,random,11,0.25,16250,True,4,agent_win,1,37,,4.0572,0.8595,6,,
partial,online_astar,greedy,11,0.25,16250,True,4,pursuer_win,0,4,,1.5222,0.3306,0,,
partial,online_astar,beam,11,0.25,16250,True,4,pursuer_win,0,4,,1.5168,0.3306,0,,
partial,online_astar,astar,11,0.25,16250,True,4,pursuer_win,0,4,,1.5002,0.3306,0,,
partial,online_lrta,random,11,0.25,16250,True,4,agent_win,1,47,,0.2402,0.8595,8,,
partial,online_lrta,greedy,11,0.25,16250,True,4,pursuer_win,0,4,,0.0347,0.3306,0,,
partial,online_lrta,beam,11,0.25,16250,True,4,pursuer_win,0,4,,0.0369,0.3306,0,,
partial,online_lrta,astar,11,0.25,16250,True,4,pursuer_win,0,4,,0.0388,0.3306,0,,
partial,exploration,random,11,0.25,16250,True,4,agent_win,1,41,,0.4683,0.8595,7,17,
partial,exploration,greedy,11,0.25,16250,True,4,pursuer_win,0,4,,0.0903,0.3306,0,,
partial,exploration,beam,11,0.25,16250,True,4,pursuer_win,0,4,,0.0902,0.3306,0,,
partial,exploration,astar,11,0.25,16250,True,4,pursuer_win,0,4,,0.0903,0.3306,0,,
partial,online_astar,random,11,0.25,16250,True,6,agent_win,1,33,,3.4325,0.9587,5,,
partial,online_astar,greedy,11,0.25,16250,True,6,pursuer_win,0,4,,1.4834,0.5124,0,,
partial,online_astar,beam,11,0.25,16250,True,6,pursuer_win,0,4,,1.503,0.5124,0,,
partial,online_astar,astar,11,0.25,16250,True,6,pursuer_win,0,4,,1.6706,0.5124,0,,
partial,online_lrta,random,11,0.25,16250,True,6,agent_win,1,47,,0.2865,0.9587,8,,
partial,online_lrta,greedy,11,0.25,16250,True,6,pursuer_win,0,4,,0.0435,0.5124,0,,
partial,online_lrta,beam,11,0.25,16250,True,6,pursuer_win,0,4,,0.0427,0.5124,0,,
partial,online_lrta,astar,11,0.25,16250,True,6,pursuer_win,0,4,,0.0342,0.5124,0,,
partial,exploration,random,11,0.25,16250,True,6,agent_win,1,39,,0.4853,0.9752,6,15,
partial,exploration,greedy,11,0.25,16250,True,6,pursuer_win,0,4,,0.0599,0.5124,0,,
partial,exploration,beam,11,0.25,16250,True,6,pursuer_win,0,4,,0.0603,0.5124,0,,
partial,exploration,astar,11,0.25,16250,True,6,pursuer_win,0,4,,0.0616,0.5124,0,,
partial,online_astar,random,11,0.25,16251,False,2,pursuer_win,0,9,,2.533,0.3388,0,,
partial,online_astar,greedy,11,0.25,16251,False,2,pursuer_win,0,5,,1.6791,0.2149,0,,
partial,online_astar,beam,11,0.25,16251,False,2,pursuer_win,0,5,,1.656,0.2149,0,,
partial,online_astar,astar,11,0.25,16251,False,2,pursuer_win,0,5,,1.7531,0.2149,0,,
partial,online_lrta,random,11,0.25,16251,False,2,pursuer_win,0,9,,0.0598,0.3388,0,,
partial,online_lrta,greedy,11,0.25,16251,False,2,pursuer_win,0,5,,0.0379,0.2149,0,,
partial,online_lrta,beam,11,0.25,16251,False,2,pursuer_win,0,5,,0.0423,0.2149,0,,
partial,online_lrta,astar,11,0.25,16251,False,2,pursuer_win,0,5,,0.0419,0.2149,0,,
partial,exploration,random,11,0.25,16251,False,2,pursuer_win,0,9,,0.1136,0.3388,0,,
partial,exploration,greedy,11,0.25,16251,False,2,pursuer_win,0,5,,0.0656,0.2149,0,,
partial,exploration,beam,11,0.25,16251,False,2,pursuer_win,0,5,,0.069,0.2149,0,,
partial,exploration,astar,11,0.25,16251,False,2,pursuer_win,0,5,,0.0691,0.2149,0,,
